@RELATION lunarlander

@ATTRIBUTE x_position NUMERIC
@ATTRIBUTE y_position NUMERIC
@ATTRIBUTE x_velocity NUMERIC
@ATTRIBUTE y_velocity NUMERIC
@ATTRIBUTE angle NUMERIC
@ATTRIBUTE angular_velocity NUMERIC
@ATTRIBUTE left_leg_contact NUMERIC
@ATTRIBUTE right_leg_contact NUMERIC
@ATTRIBUTE action {0,1,2,3}
@ATTRIBUTE next_reward NUMERIC

@DATA
-0.22118425,1.0312127,-0.6611029,-0.5953762,-0.22909755,-0.23488219,0.0,0.0,1,-0.725772
-0.2279807,1.0177786,-0.6698466,-0.5986251,-0.23904428,-0.19893454,0.0,0.0,1,-0.602010
-0.23486209,1.0042825,-0.68057114,-0.60107934,-0.2467372,-0.15385804,0.0,0.0,1,-0.290902
-0.24180846,0.9907103,-0.6887476,-0.60420185,-0.25273174,-0.11989065,0.0,0.0,1,-0.203589
-0.24883346,0.9770665,-0.6986394,-0.6070666,-0.25667083,-0.07878198,0.0,0.0,1,-0.077339
-0.2559529,0.9633615,-0.7105373,-0.609359,-0.25811085,-0.028800255,0.0,0.0,2,7.608311
-0.26266226,0.95101106,-0.67020226,-0.54903877,-0.2588596,-0.0149752,0.0,0.0,2,6.159418
-0.2690193,0.93968195,-0.6356456,-0.50352454,-0.25891614,-0.0011309322,0.0,0.0,2,2.628513
-0.27536374,0.9290979,-0.6337918,-0.4705151,-0.2595808,-0.013292737,0.0,0.0,2,1.613004
-0.2817451,0.9191022,-0.63679206,-0.44448906,-0.2609524,-0.0274326,0.0,0.0,2,2.400831
-0.28812617,0.9099891,-0.63600534,-0.40540192,-0.26310155,-0.04298227,0.0,0.0,2,3.107375
-0.29430524,0.9014152,-0.61618984,-0.38137546,-0.26485896,-0.03514806,0.0,0.0,2,4.302528
-0.30029804,0.8940282,-0.59735984,-0.32866243,-0.2668208,-0.03923602,0.0,0.0,2,2.742830
-0.3061993,0.8876311,-0.58774936,-0.28474885,-0.26925784,-0.04874125,0.0,0.0,2,3.650099
-0.31183344,0.88198817,-0.5615126,-0.25114486,-0.27120215,-0.03888563,0.0,0.0,1,-0.615170
-0.31753665,0.8762688,-0.57017773,-0.2542235,-0.2713491,-0.0029390787,0.0,0.0,1,-0.618178
-0.32333237,0.8704854,-0.58180743,-0.25662732,-0.2690584,0.045814157,0.0,0.0,2,1.957106
-0.32909298,0.86556673,-0.5776837,-0.21830766,-0.26739913,0.033185214,0.0,0.0,2,2.883471
-0.33468875,0.86152655,-0.5611426,-0.17928001,-0.26579913,0.031999268,0.0,0.0,2,2.154780
-0.34019747,0.8586747,-0.55179644,-0.12658246,-0.26485097,0.01896318,0.0,0.0,2,2.175923
-0.3455681,0.8572658,-0.5373778,-0.06256336,-0.26452887,0.0064422786,0.0,0.0,2,3.168293
-0.3506132,0.8571689,-0.5051378,-0.0041918457,-0.26388976,0.0127823325,0.0,0.0,0,-0.115769
-0.35565835,0.8569748,-0.5051378,-0.008511878,-0.26325065,0.012782091,0.0,0.0,0,-0.112940
-0.3607034,0.8566837,-0.5051378,-0.012831912,-0.26261157,0.012781839,0.0,0.0,0,-0.110114
-0.36574855,0.85629517,-0.5051378,-0.017151944,-0.2619725,0.012781588,0.0,0.0,0,-0.107369
-0.37079367,0.8558096,-0.5051378,-0.021471977,-0.2613334,0.012781335,0.0,0.0,0,-0.104631
-0.37583882,0.8552267,-0.5051378,-0.025792008,-0.26069435,0.012781088,0.0,0.0,0,-0.101974
-0.38088393,0.8545468,-0.5051378,-0.03011204,-0.2600553,0.012780862,0.0,0.0,0,-0.099325
-0.38592905,0.8537695,-0.5051378,-0.034432072,-0.25941628,0.012780664,0.0,0.0,0,-0.096756
-0.39097413,0.85289514,-0.5051378,-0.038752105,-0.25877726,0.012780428,0.0,0.0,0,-0.094198
-0.39601928,0.8519234,-0.5051378,-0.04307214,-0.25813824,0.012780204,0.0,0.0,0,-0.091728
-0.4010644,0.85085464,-0.5051378,-0.047392175,-0.25749925,0.012779983,0.0,0.0,0,-0.089275
-0.4061095,0.84968865,-0.5051378,-0.051712207,-0.25686026,0.012779765,0.0,0.0,2,2.168443
-0.4109202,0.8492881,-0.48205918,-0.017630504,-0.25584832,0.02023874,0.0,0.0,0,-0.082327
-0.41573086,0.8487901,-0.48205924,-0.02195059,-0.2548364,0.020238457,0.0,0.0,0,-0.079667
-0.42054147,0.8481952,-0.48205924,-0.026270669,-0.25382447,0.020238642,0.0,0.0,0,-0.077044
-0.42535216,0.84750295,-0.4820593,-0.03059075,-0.25281253,0.020238483,0.0,0.0,0,-0.074482
-0.43016282,0.8467137,-0.4820593,-0.034910835,-0.2518006,0.020238716,0.0,0.0,0,-0.071950
-0.43497348,0.8458273,-0.48205933,-0.039230924,-0.25078866,0.020238545,0.0,0.0,0,-0.069460
-0.43978414,0.8448435,-0.4820594,-0.04355101,-0.2497767,0.020238835,0.0,0.0,0,-0.067043
-0.44459477,0.84376276,-0.48205942,-0.047871094,-0.24876477,0.02023878,0.0,0.0,0,-0.064639
-0.44940543,0.84258455,-0.48205948,-0.052191183,-0.24775282,0.020239104,0.0,0.0,2,1.024285
-0.4540996,0.84214824,-0.47030598,-0.01924815,-0.24685279,0.018000556,0.0,0.0,0,-0.106478
-0.45879382,0.84161466,-0.470306,-0.023568217,-0.24595276,0.018000543,0.0,0.0,0,-0.103906
-0.46348804,0.8409838,-0.470306,-0.02788828,-0.24505273,0.018000457,0.0,0.0,0,-0.101407
-0.46818224,0.84025586,-0.4703061,-0.032208346,-0.24415271,0.018000294,0.0,0.0,0,-0.098950
-0.4728764,0.83943075,-0.47030622,-0.03652841,-0.24325271,0.018000148,0.0,0.0,0,-0.096524
-0.47757062,0.8385083,-0.47030625,-0.040848475,-0.24235271,0.018000018,0.0,0.0,0,-0.094160
-0.48226482,0.83748883,-0.4703063,-0.04516854,-0.24145271,0.017999906,0.0,0.0,0,-0.091834
-0.48695904,0.836372,-0.4703063,-0.049488615,-0.24055272,0.01799978,0.0,0.0,0,-0.089580
-0.4916532,0.8351582,-0.4703063,-0.05380869,-0.23965274,0.017999636,0.0,0.0,2,3.500720
-0.49598593,0.83495307,-0.43496266,-0.008843857,-0.2379386,0.034282833,0.0,0.0,0,-0.035579
-0.50031865,0.8346507,-0.4349628,-0.013164098,-0.23622446,0.034282833,0.0,0.0,0,-0.033089
-0.5046514,0.8342511,-0.4349629,-0.017484339,-0.23451032,0.03428286,0.0,0.0,0,-0.030657
-0.50898415,0.8337545,-0.43496305,-0.021804579,-0.23279619,0.03428287,0.0,0.0,0,-0.028251
-0.5133168,0.83316064,-0.43496308,-0.026124818,-0.23108205,0.03428287,0.0,0.0,0,-0.025917
-0.51764953,0.8324697,-0.43496323,-0.03044506,-0.22936791,0.034282867,0.0,0.0,3,0.858081
-0.5218895,0.8316452,-0.42326874,-0.0367583,-0.23010564,-0.014754675,0.0,0.0,0,-0.261481
-0.5261295,0.83072346,-0.42326874,-0.041078344,-0.23084338,-0.014754946,0.0,0.0,0,-0.259318
-0.5303694,0.8297045,-0.42326874,-0.04539839,-0.23158112,-0.014754957,0.0,0.0,0,-0.257214
-0.53460944,0.8285884,-0.4232687,-0.049718436,-0.23231888,-0.014755274,0.0,0.0,0,-0.255146
-0.53884935,0.8273751,-0.4232687,-0.05403848,-0.23305663,-0.014755246,0.0,0.0,2,2.912565
-0.542774,0.8270914,-0.3924155,-0.0126114655,-0.23310705,-0.0010081821,0.0,0.0,0,-0.205391
-0.54669863,0.82671064,-0.39241546,-0.016931467,-0.23315746,-0.001008178,0.0,0.0,0,-0.203268
-0.5506233,0.82623255,-0.39241546,-0.021251466,-0.23320787,-0.0010081765,0.0,0.0,0,-0.201204
-0.5545479,0.8256575,-0.39241546,-0.025571467,-0.23325828,-0.0010081945,0.0,0.0,0,-0.199153
-0.5584725,0.82498497,-0.39241546,-0.029891467,-0.23330869,-0.0010081999,0.0,0.0,0,-0.197161
-0.5623971,0.82421535,-0.39241546,-0.034211468,-0.2333591,-0.001008211,0.0,0.0,0,-0.195214
-0.56632173,0.82334864,-0.39241546,-0.03853147,-0.23340951,-0.0010082173,0.0,0.0,0,-0.193299
-0.5702464,0.8223846,-0.39241546,-0.04285147,-0.23345992,-0.0010082356,0.0,0.0,0,-0.191443
-0.574171,0.8213236,-0.39241546,-0.047171477,-0.23351033,-0.0010082333,0.0,0.0,0,-0.189597
-0.5780957,0.82016516,-0.39241546,-0.051491484,-0.23356074,-0.0010082622,0.0,0.0,2,3.277804
-0.58167225,0.820368,-0.3581304,0.009089612,-0.23308606,0.009493478,0.0,0.0,0,-0.160077
-0.5852488,0.82047373,-0.3581304,0.004769593,-0.23261139,0.009493486,0.0,0.0,0,-0.158190
-0.58882546,0.8204822,-0.35813043,0.00044957447,-0.23213671,0.009493397,0.0,0.0,0,-0.156347
-0.5924021,0.8203933,-0.35813043,-0.0038704441,-0.23166205,0.009493301,0.0,0.0,0,-0.154571
-0.5959787,0.82020754,-0.35813043,-0.008190463,-0.23118739,0.009493207,0.0,0.0,0,-0.152803
-0.5995553,0.8199243,-0.35813043,-0.01251048,-0.23071273,0.009493114,0.0,0.0,0,-0.151113
-0.6031319,0.819544,-0.35813043,-0.0168305,-0.23023808,0.009492999,0.0,0.0,0,-0.149428
-0.6067085,0.8190664,-0.35813043,-0.021150518,-0.22976343,0.009492916,0.0,0.0,3,0.730407
-0.6101932,0.8184613,-0.3465628,-0.027195206,-0.2316928,-0.03858731,0.0,0.0,0,-0.381887
-0.61367786,0.8177589,-0.34656292,-0.031515513,-0.23362218,-0.038587317,0.0,0.0,0,-0.380471
-0.61716247,0.81695956,-0.34656304,-0.035835817,-0.23555155,-0.038587306,0.0,0.0,0,-0.379064
-0.62064713,0.81606287,-0.3465631,-0.040156126,-0.23748091,-0.038587295,0.0,0.0,0,-0.377708
-0.62413174,0.81506914,-0.34656322,-0.04447643,-0.23941027,-0.03858728,0.0,0.0,0,-0.376365
-0.62761635,0.8139781,-0.34656334,-0.048796732,-0.24133962,-0.03858727,0.0,0.0,0,-0.375075
-0.63110095,0.81279004,-0.34656346,-0.053117044,-0.24326898,-0.03858729,0.0,0.0,2,1.309357
-0.6344258,0.8126418,-0.3304623,-0.0069203293,-0.24532542,-0.041128837,0.0,0.0,0,-0.403170
-0.6377506,0.81239665,-0.33046246,-0.011240675,-0.24738185,-0.041128825,0.0,0.0,0,-0.401903
-0.64107543,0.81205404,-0.3304626,-0.01556102,-0.24943829,-0.041128807,0.0,0.0,0,-0.400706
-0.64440024,0.81161445,-0.33046272,-0.019881364,-0.25149477,-0.041128792,0.0,0.0,0,-0.399531
-0.64772505,0.8110777,-0.33046287,-0.024201712,-0.2535512,-0.04112877,0.0,0.0,0,-0.398390
-0.65104985,0.8104438,-0.330463,-0.028522056,-0.25560763,-0.04112874,0.0,0.0,0,-0.397283
-0.6543746,0.8097128,-0.33046314,-0.0328424,-0.2576641,-0.041128702,0.0,0.0,0,-0.396185
-0.65769935,0.80888456,-0.3304633,-0.037162744,-0.25972053,-0.041128688,0.0,0.0,0,-0.395145
-0.6610241,0.8079593,-0.33046344,-0.041483093,-0.26177698,-0.041128673,0.0,0.0,0,-0.394106
-0.66434884,0.8069368,-0.3304636,-0.04580344,-0.2638334,-0.041128658,0.0,0.0,0,-0.393121
-0.66767365,0.8058173,-0.3304637,-0.05012379,-0.26588985,-0.041128647,0.0,0.0,2,3.336869
-0.6706335,0.80565435,-0.29473212,-0.007470769,-0.26717213,-0.025645321,0.0,0.0,0,-0.311990
-0.67359334,0.8053941,-0.29473218,-0.011790901,-0.2684544,-0.0256453,0.0,0.0,0,-0.311433
-0.6765532,0.8050368,-0.29473224,-0.016111035,-0.26973668,-0.02564533,0.0,0.0,0,-0.310897
-0.67951304,0.8045822,-0.29473227,-0.020431168,-0.27101895,-0.025645336,0.0,0.0,1,-1.104125
-0.682551,0.80407447,-0.30464998,-0.02241263,-0.27015084,0.017362464,0.0,0.0,1,-0.843135
-0.68566227,0.8035089,-0.31392545,-0.024625447,-0.26727992,0.057418436,0.0,0.0,0,0.098433
-0.68877345,0.80284595,-0.3139257,-0.028946118,-0.264409,0.057418413,0.0,0.0,0,0.099160
-0.69188464,0.80208623,-0.313926,-0.03326679,-0.2615381,0.057418395,0.0,0.0,0,0.099882
-0.6949958,0.80122936,-0.31392628,-0.037587456,-0.25866717,0.057418365,0.0,0.0,0,0.100595
-0.69810694,0.8002752,-0.31392658,-0.04190813,-0.25579625,0.057418305,0.0,0.0,0,0.101265
-0.701218,0.7992241,-0.31392688,-0.046228804,-0.25292534,0.05741825,0.0,0.0,0,0.101916
-0.70432913,0.7980759,-0.3139271,-0.050549474,-0.25005442,0.057418216,0.0,0.0,2,1.760839
-0.7072791,0.7975556,-0.29798025,-0.022616768,-0.24701466,0.0607952,0.0,0.0,3,0.757528
-0.7101608,0.79691476,-0.28939754,-0.02827755,-0.2457653,0.02498731,0.0,0.0,0,-0.057207
-0.7130425,0.7961768,-0.2893976,-0.032597676,-0.24451594,0.024987327,0.0,0.0,0,-0.056942
-0.7159242,0.7953414,-0.28939766,-0.036917802,-0.24326657,0.024987327,0.0,0.0,0,-0.056736
-0.71880585,0.7944091,-0.28939772,-0.041237935,-0.24201718,0.024987334,0.0,0.0,0,-0.056502
-0.72168756,0.7933794,-0.28939778,-0.04555806,-0.2407678,0.024987329,0.0,0.0,0,-0.056290
-0.7245692,0.7922526,-0.28939784,-0.049878195,-0.23951843,0.024987336,0.0,0.0,0,-0.056088
-0.7274509,0.7910287,-0.2893979,-0.05419833,-0.23826906,0.02498734,0.0,0.0,2,2.486960
-0.73007876,0.7901761,-0.26480222,-0.037571177,-0.23622024,0.040976055,0.0,0.0,0,0.031891
-0.7327066,0.78922623,-0.26480234,-0.04189152,-0.23417144,0.04097604,0.0,0.0,0,0.031576
-0.7353344,0.78817934,-0.2648025,-0.046211865,-0.23212263,0.04097606,0.0,0.0,0,0.031296
-0.73796225,0.7870352,-0.26480258,-0.050532214,-0.23007382,0.040976033,0.0,0.0,2,1.217044
-0.7404847,0.7872909,-0.2537039,0.011588768,-0.22860277,0.029421007,0.0,0.0,3,0.889923
-0.742914,0.7874239,-0.24199724,0.0057677166,-0.22954346,-0.018814046,0.0,0.0,3,0.357751
-0.7452792,0.7874405,-0.23394556,0.0003383644,-0.2321496,-0.05212269,0.0,0.0,0,-0.420882
-0.7476443,0.78736013,-0.23394576,-0.003982193,-0.23475574,-0.052122645,0.0,0.0,0,-0.422113
-0.7500094,0.78718257,-0.23394594,-0.00830275,-0.23736188,-0.05212263,0.0,0.0,0,-0.423373
-0.75237453,0.7869081,-0.23394613,-0.012623306,-0.239968,-0.052122623,0.0,0.0,0,-0.424627
-0.75473964,0.7865363,-0.23394632,-0.016943863,-0.24257413,-0.052122623,0.0,0.0,0,-0.425906
-0.75710475,0.78606737,-0.23394656,-0.021264417,-0.24518025,-0.05212257,0.0,0.0,0,-0.427174
-0.7594698,0.7855013,-0.23394676,-0.025584972,-0.24778637,-0.052122574,0.0,0.0,0,-0.428441
-0.76183486,0.78483814,-0.23394695,-0.029905528,-0.2503925,-0.052122552,0.0,0.0,0,-0.429711
-0.76419985,0.78407794,-0.23394716,-0.03422608,-0.25299862,-0.052122552,0.0,0.0,0,-0.430948
-0.7665649,0.78322065,-0.23394735,-0.038546633,-0.25560474,-0.05212254,0.0,0.0,0,-0.432164
-0.76892996,0.7822662,-0.23394756,-0.042867187,-0.25821087,-0.05212251,0.0,0.0,0,-0.433351
-0.77129495,0.78121465,-0.2339478,-0.04718774,-0.260817,-0.052122466,0.0,0.0,0,-0.434501
-0.77365994,0.78006595,-0.23394802,-0.051508296,-0.26342312,-0.052122433,0.0,0.0,2,2.688805
-0.77574056,0.78014433,-0.2057192,0.0030574687,-0.2658226,-0.04798978,0.0,0.0,0,-0.383547
-0.7778212,0.78012544,-0.20571938,-0.0012629998,-0.26822206,-0.047989782,0.0,0.0,0,-0.385966
-0.77990186,0.78000957,-0.20571959,-0.005583468,-0.27062154,-0.047989737,0.0,0.0,1,-1.015762
-0.78204274,0.77982515,-0.21333353,-0.008337955,-0.27139354,-0.0154401865,0.0,0.0,1,-1.029097
-0.7842615,0.7795883,-0.22322194,-0.0102831805,-0.270017,0.027531022,0.0,0.0,1,-0.925961
-0.7865689,0.779289,-0.23437937,-0.012634362,-0.26628867,0.074566856,0.0,0.0,3,1.033461
-0.78878963,0.77886814,-0.22352746,-0.018437844,-0.26480415,0.029690335,0.0,0.0,0,-0.012990
-0.7910104,0.7783502,-0.22352752,-0.022758024,-0.26331964,0.029690329,0.0,0.0,0,-0.014743
-0.7932311,0.77773505,-0.22352758,-0.027078202,-0.26183513,0.029690316,0.0,0.0,0,-0.016487
-0.7954519,0.7770228,-0.22352767,-0.03139838,-0.2603506,0.029690301,0.0,0.0,0,-0.018191
-0.7976726,0.7762133,-0.22352776,-0.035718564,-0.2588661,0.029690305,0.0,0.0,0,-0.019872
-0.7998933,0.77530664,-0.22352782,-0.040038746,-0.2573816,0.029690295,0.0,0.0,0,-0.021522
-0.80211407,0.77430284,-0.22352786,-0.044358924,-0.25589707,0.029690277,0.0,0.0,0,-0.023125
-0.8043348,0.77320176,-0.22352795,-0.04867911,-0.25441256,0.029690292,0.0,0.0,0,-0.024678
-0.8065555,0.7720036,-0.223528,-0.05299929,-0.25292805,0.029690266,0.0,0.0,2,1.155456
-0.8086848,0.7715198,-0.21417773,-0.021291131,-0.25166014,0.025358096,0.0,0.0,0,-0.034347
-0.8108142,0.7709387,-0.21417777,-0.025611263,-0.25039223,0.025358077,0.0,0.0,0,-0.036515
-0.8129435,0.7702605,-0.21417782,-0.029931394,-0.24912432,0.025358077,0.0,0.0,0,-0.038654
-0.81507283,0.7694852,-0.21417788,-0.03425153,-0.24785642,0.025358047,0.0,0.0,0,-0.040745
-0.81720215,0.76861256,-0.21417792,-0.038571663,-0.24658854,0.025358036,0.0,0.0,0,-0.042798
-0.81933147,0.7676428,-0.21417797,-0.042891793,-0.24532063,0.025358016,0.0,0.0,0,-0.044804
-0.8214608,0.76657593,-0.21417801,-0.047211923,-0.24405274,0.025358003,0.0,0.0,0,-0.046738
-0.8235901,0.7654118,-0.21417806,-0.051532052,-0.24278483,0.02535801,0.0,0.0,2,0.862056
-0.82565206,0.7648765,-0.20721225,-0.023624754,-0.24175243,0.020647855,0.0,0.0,0,-0.058550
-0.827714,0.764244,-0.20721233,-0.027944842,-0.24072003,0.02064786,0.0,0.0,0,-0.061032
-0.829776,0.76351434,-0.20721236,-0.03226493,-0.23968764,0.020647872,0.0,0.0,0,-0.063487
-0.83183795,0.7626875,-0.20721237,-0.036585014,-0.23865524,0.020647917,0.0,0.0,0,-0.065884
-0.8338999,0.7617634,-0.20721242,-0.040905107,-0.23762284,0.020648008,0.0,0.0,0,-0.068227
-0.8359619,0.7607421,-0.20721245,-0.0452252,-0.23659043,0.020647947,0.0,0.0,0,-0.070500
-0.83802384,0.75962365,-0.20721248,-0.049545284,-0.23555803,0.020647941,0.0,0.0,0,-0.072719
-0.84008574,0.7584081,-0.2072125,-0.053865373,-0.23452564,0.020647885,0.0,0.0,2,1.796338
-0.8419865,0.75776327,-0.1913304,-0.028456002,-0.23324655,0.02558147,0.0,0.0,0,-0.032151
-0.84388715,0.75702137,-0.19133043,-0.03277614,-0.23196746,0.025581453,0.0,0.0,0,-0.035302
-0.8457879,0.75618225,-0.19133048,-0.037096273,-0.2306884,0.02558145,0.0,0.0,0,-0.038382
-0.84768856,0.755246,-0.19133052,-0.04141641,-0.2294093,0.025581453,0.0,0.0,3,0.458000
-0.84953177,0.7541913,-0.18408944,-0.0469078,-0.229643,-0.0046739285,0.0,0.0,3,0.297647
-0.8513163,0.7530141,-0.17667961,-0.052601065,-0.23143983,-0.035936557,0.0,0.0,2,3.828665
-0.8527361,0.75293815,-0.14099589,-0.0035362504,-0.23244292,-0.020061806,0.0,0.0,0,-0.212755
-0.85415596,0.75276476,-0.14099589,-0.007856334,-0.233446,-0.020061802,0.0,0.0,0,-0.219622
-0.8555758,0.7524944,-0.14099592,-0.012176418,-0.23444909,-0.020061791,0.0,0.0,0,-0.226408
-0.85699564,0.75212675,-0.14099595,-0.016496502,-0.23545218,-0.020061795,0.0,0.0,0,-0.233103
-0.8584155,0.75166196,-0.14099598,-0.020816583,-0.23645526,-0.020061797,0.0,0.0,0,-0.239661
-0.8598353,0.75109994,-0.14099601,-0.025136666,-0.23745835,-0.020061813,0.0,0.0,0,-0.246070
-0.86125517,0.7504408,-0.14099605,-0.029456746,-0.23846143,-0.020061838,0.0,0.0,0,-0.252279
-0.862675,0.7496843,-0.14099607,-0.03377683,-0.23946452,-0.020061873,0.0,0.0,0,-0.258289
-0.86409485,0.74883074,-0.14099611,-0.038096912,-0.24046762,-0.020061903,0.0,0.0,0,-0.264062
-0.8655147,0.74788,-0.14099614,-0.042416997,-0.24147072,-0.020061906,0.0,0.0,0,-0.269571
-0.8669345,0.746832,-0.14099619,-0.046737082,-0.24247381,-0.020061895,0.0,0.0,0,-0.274821
-0.8683543,0.7456869,-0.14099622,-0.05105717,-0.24347691,-0.020061895,0.0,0.0,2,1.145482
-0.8696983,0.74574584,-0.13279285,0.0023539995,-0.24510598,-0.03258148,0.0,0.0,0,-0.261856
-0.8710422,0.74570763,-0.13279292,-0.001966218,-0.24673505,-0.032581463,0.0,0.0,0,-0.269655
-0.87238616,0.74557215,-0.132793,-0.0062864344,-0.24836414,-0.032581456,0.0,0.0,0,-0.277445
-0.87373006,0.7453397,-0.13279307,-0.010606651,-0.2499932,-0.032581445,0.0,0.0,0,-0.285155
-0.87507397,0.74500996,-0.13279316,-0.0149268685,-0.2516223,-0.032581452,0.0,0.0,0,-0.292764
-0.8764179,0.7445831,-0.13279323,-0.019247087,-0.25325137,-0.032581426,0.0,0.0,0,-0.300226
-0.8777618,0.7440591,-0.1327933,-0.023567302,-0.25488046,-0.0325814,0.0,0.0,0,-0.307499
-0.8791057,0.7434378,-0.1327934,-0.02788752,-0.25650954,-0.032581415,0.0,0.0,0,-0.314563
-0.8804496,0.7427194,-0.13279347,-0.032207735,-0.25813863,-0.03258144,0.0,0.0,0,-0.321389
-0.8817935,0.741904,-0.13279356,-0.03652795,-0.2597677,-0.032581445,0.0,0.0,0,-0.327916
-0.88313735,0.74099123,-0.13279364,-0.04084817,-0.2613968,-0.03258148,0.0,0.0,0,-0.334174
-0.88448125,0.7399814,-0.13279372,-0.045168385,-0.26302588,-0.032581452,0.0,0.0,0,-0.340101
-0.8858251,0.7388744,-0.13279381,-0.0494886,-0.26465496,-0.03258144,0.0,0.0,0,-0.345713
-0.88716894,0.7376703,-0.13279389,-0.053808816,-0.26628402,-0.03258144,0.0,0.0,2,2.917126
-0.88826585,0.73788714,-0.10796771,0.009325513,-0.26804245,-0.035168953,0.0,0.0,0,-0.239291
-0.8893627,0.7380069,-0.10796782,0.005005261,-0.2698009,-0.035168916,0.0,0.0,0,-0.250348
-0.89045954,0.7380295,-0.10796791,0.00068500947,-0.27155936,-0.035168916,0.0,0.0,1,-1.233572
-0.89165074,0.7379939,-0.11986081,-0.0014401581,-0.270801,0.01516729,0.0,0.0,1,-0.752116
-0.89291245,0.7378802,-0.12868826,-0.0045935214,-0.26822162,0.05158778,0.0,0.0,0,0.151409
-0.8941741,0.7376693,-0.1286885,-0.008914062,-0.26564223,0.051587753,0.0,0.0,0,0.143119
-0.8954358,0.73736113,-0.12868872,-0.013234602,-0.26306283,0.051587723,0.0,0.0,0,0.134910
-0.89669746,0.73695606,-0.12868893,-0.017555144,-0.26048344,0.051587693,0.0,0.0,0,0.126859
-0.89795905,0.7364538,-0.12868914,-0.021875685,-0.25790405,0.051587664,0.0,0.0,0,0.118994
-0.8992207,0.7358544,-0.12868936,-0.026196228,-0.25532466,0.05158762,0.0,0.0,0,0.111347
