x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,action,next_reward
0.00897007,1.5643042,0.04258284,0.19606352,0.07597783,0.0071628923,0.0,0.0,0,-0.045585
0.009399509,1.5686189,0.04258284,0.19174352,0.076335974,0.007162857,0.0,0.0,0,-0.036315
0.009828949,1.5728364,0.042582843,0.18742351,0.07669411,0.0071628205,0.0,0.0,0,-0.027089
0.010258389,1.5769566,0.042582843,0.18310352,0.07705225,0.0071628084,0.0,0.0,0,-0.017882
0.010687828,1.5809797,0.042582847,0.1787835,0.07741039,0.007162799,0.0,0.0,0,-0.008725
0.011117267,1.5849056,0.042582847,0.17446351,0.077768534,0.007162834,0.0,0.0,0,0.000408
0.011546707,1.5887341,0.042582847,0.17014351,0.07812668,0.0071628517,0.0,0.0,0,0.009482
0.011976147,1.5924656,0.04258285,0.1658235,0.078484826,0.0071628713,0.0,0.0,0,0.018525
0.012405586,1.5960999,0.04258285,0.16150351,0.07884297,0.0071628513,0.0,0.0,0,0.027503
0.012835026,1.599637,0.042582855,0.15718347,0.079201125,0.0071628466,0.0,0.0,0,0.036434
0.013264465,1.6030768,0.04258286,0.15286347,0.07955927,0.0071628406,0.0,0.0,0,0.045289
0.0136938095,1.6064194,0.042582855,0.14854346,0.079917416,0.0071628294,0.0,0.0,0,0.054090
0.014123249,1.6096649,0.042582855,0.14422345,0.080275565,0.007162839,0.0,0.0,0,0.062796
0.014552688,1.6128131,0.042582855,0.13990346,0.08063371,0.007162818,0.0,0.0,0,0.071430
0.0149821285,1.6158642,0.04258286,0.13558345,0.08099185,0.007162833,0.0,0.0,0,0.079953
0.015411568,1.618818,0.04258286,0.13126343,0.08134999,0.007162829,0.0,0.0,0,0.088381
0.015841007,1.6216745,0.04258286,0.12694342,0.08170814,0.007162844,0.0,0.0,0,0.096672
0.016270448,1.624434,0.042582862,0.12262343,0.08206628,0.007162837,0.0,0.0,0,0.104827
0.016699886,1.6270964,0.042582862,0.11830341,0.08242443,0.0071628294,0.0,0.0,0,0.112841
0.017129326,1.6296614,0.042582862,0.1139834,0.08278257,0.0071628294,0.0,0.0,0,0.120647
0.017558765,1.6321294,0.042582866,0.1096634,0.08314071,0.0071628215,0.0,0.0,0,0.128299
0.017988205,1.6345001,0.042582866,0.10534338,0.08349885,0.0071628233,0.0,0.0,0,0.135691
0.018417645,1.6367736,0.04258287,0.10102337,0.083857,0.007162839,0.0,0.0,0,0.142836
0.018846989,1.6389499,0.042582873,0.09670336,0.08421516,0.0071628364,0.0,0.0,0,0.149667
0.019276429,1.641029,0.042582877,0.092383355,0.08457329,0.007162843,0.0,0.0,0,0.156151
0.019705867,1.643011,0.042582877,0.08806334,0.08493143,0.0071628443,0.0,0.0,0,0.162248
0.020135308,1.6448957,0.04258288,0.08374332,0.08528956,0.0071628382,0.0,0.0,0,0.167874
0.020564746,1.6466831,0.042582884,0.079423316,0.0856477,0.0071628587,0.0,0.0,0,0.172947
0.020994186,1.6483734,0.042582884,0.0751033,0.086005844,0.00716284,0.0,0.0,0,0.177380
0.021423627,1.6499665,0.042582884,0.07078329,0.086363986,0.007162837,0.0,0.0,0,0.181082
0.021853065,1.6514624,0.04258289,0.06646328,0.08672213,0.0071628042,0.0,0.0,0,0.183905
0.022282505,1.652861,0.04258289,0.062143262,0.08708027,0.0071628145,0.0,0.0,0,0.185660
0.022711944,1.6541626,0.04258289,0.057823252,0.08743842,0.007162797,0.0,0.0,0,0.186235
0.023141384,1.6553669,0.042582892,0.053503238,0.08779656,0.00716279,0.0,0.0,0,0.185331
0.023570728,1.6564739,0.042582892,0.049183227,0.08815471,0.007162816,0.0,0.0,0,0.182717
0.024000168,1.6574838,0.042582892,0.044863213,0.08851286,0.007162831,0.0,0.0,0,0.178106
0.024429608,1.6583965,0.042582892,0.040543195,0.088870995,0.007162828,0.0,0.0,0,0.171141
0.024859047,1.6592119,0.042582896,0.036223184,0.089229144,0.007162798,0.0,0.0,0,0.161429
0.025288487,1.6599303,0.0425829,0.031903174,0.089587286,0.0071628033,0.0,0.0,0,0.148665
0.025717925,1.6605513,0.0425829,0.027583165,0.089945436,0.0071628066,0.0,0.0,0,0.132419
0.026147366,1.6610754,0.0425829,0.023263156,0.09030358,0.0071628084,0.0,0.0,0,0.112519
0.026576806,1.6615019,0.0425829,0.018943148,0.09066172,0.007162793,0.0,0.0,0,0.088804
0.027006244,1.6618314,0.042582903,0.014623135,0.09101988,0.007162813,0.0,0.0,0,0.061454
0.02743559,1.6620638,0.042582907,0.010303126,0.091378026,0.007162818,0.0,0.0,0,0.031014
0.027865028,1.6621988,0.042582907,0.0059831156,0.09173616,0.0071628233,0.0,0.0,0,-0.001762
0.028294468,1.6622369,0.042582907,0.001663105,0.09209429,0.0071628033,0.0,0.0,0,-0.035649
0.028723907,1.6621776,0.04258291,-0.0026569061,0.09245242,0.007162817,0.0,0.0,0,-0.069426
0.029153347,1.6620212,0.04258291,-0.0069769174,0.09281057,0.007162799,0.0,0.0,0,-0.101724
0.029582787,1.6617674,0.04258291,-0.011296929,0.09316871,0.007162793,0.0,0.0,0,-0.131551
0.030012226,1.6614166,0.04258291,-0.015616939,0.09352686,0.007162793,0.0,0.0,0,-0.158072
0.030441666,1.6609685,0.042582914,-0.01993695,0.09388502,0.0071627935,0.0,0.0,0,-0.180904
0.03087101,1.6604233,0.042582918,-0.024256961,0.09424316,0.007162814,0.0,0.0,0,-0.199970
0.031300448,1.6597809,0.04258292,-0.02857697,0.09460132,0.0071628047,0.0,0.0,0,-0.215370
0.03172989,1.6590412,0.04258292,-0.03289698,0.09495946,0.0071627907,0.0,0.0,0,-0.227418
0.03215933,1.6582043,0.04258292,-0.037216995,0.09531759,0.0071627954,0.0,0.0,0,-0.236461
0.03258877,1.6572703,0.04258292,-0.041537005,0.09567573,0.007162802,0.0,0.0,0,-0.242840
0.03301821,1.6562389,0.04258292,-0.045857016,0.09603387,0.0071628145,0.0,0.0,0,-0.246992
0.033447646,1.6551105,0.04258292,-0.05017703,0.09639202,0.0071628303,0.0,0.0,0,-0.249178
0.033877086,1.6538849,0.042582925,-0.054497045,0.096750185,0.0071628205,0.0,0.0,0,-0.249714
0.03430643,1.6525619,0.04258293,-0.058817055,0.097108334,0.0071628196,0.0,0.0,0,-0.248871
0.03473587,1.6511419,0.04258293,-0.06313707,0.097466476,0.0071628294,0.0,0.0,0,-0.246850
0.03516531,1.6496246,0.04258293,-0.06745708,0.09782462,0.0071628066,0.0,0.0,0,-0.243803
0.03559475,1.64801,0.042582933,-0.0717771,0.09818276,0.0071628005,0.0,0.0,0,-0.239950
0.03602419,1.6462984,0.042582933,-0.076097116,0.098540895,0.007162801,0.0,0.0,0,-0.235350
0.036453627,1.6444895,0.042582933,-0.080417134,0.09889902,0.0071627637,0.0,0.0,0,-0.230153
0.036883067,1.6425835,0.042582937,-0.084737144,0.09925717,0.0071627637,0.0,0.0,0,-0.224416
0.03731241,1.6405802,0.042582937,-0.08905716,0.09961532,0.007162782,0.0,0.0,0,-0.218244
0.03774185,1.6384798,0.042582937,-0.09337718,0.09997348,0.007162771,0.0,0.0,0,-0.211679
0.03817129,1.6362822,0.042582937,-0.097697176,0.10033162,0.007162745,0.0,0.0,0,-0.204768
0.03860073,1.6339874,0.04258294,-0.102017194,0.100689754,0.0071627283,0.0,0.0,0,-0.197580
0.039030172,1.6315955,0.042582944,-0.106337205,0.10104789,0.0071627265,0.0,0.0,0,-0.190109
0.03945961,1.629106,0.042582948,-0.110657215,0.10140602,0.007162745,0.0,0.0,0,-0.182460
0.03988905,1.6265197,0.042582948,-0.11497722,0.10176416,0.0071627377,0.0,0.0,0,-0.174590
0.040318392,1.623836,0.04258295,-0.119297236,0.1021223,0.0071627544,0.0,0.0,0,-0.166561
0.040747833,1.6210554,0.04258295,-0.12361725,0.102480434,0.007162735,0.0,0.0,0,-0.158368
0.041177273,1.6181773,0.04258295,-0.12793726,0.10283857,0.0071627246,0.0,0.0,0,-0.150055
0.041606713,1.6152021,0.04258295,-0.13225727,0.10319671,0.007162729,0.0,0.0,0,-0.141611
0.042036153,1.6121297,0.042582955,-0.1365773,0.10355486,0.0071627265,0.0,0.0,0,-0.133072
0.04246559,1.60896,0.042582955,-0.14089729,0.103913,0.007162762,0.0,0.0,0,-0.124427
0.042894937,1.6056932,0.04258296,-0.14521731,0.104271136,0.007162773,0.0,0.0,0,-0.115713
0.043324374,1.6023293,0.042582963,-0.14953732,0.104629286,0.007162772,0.0,0.0,0,-0.106904
0.043753814,1.5988679,0.042582963,-0.15385732,0.10498743,0.0071627954,0.0,0.0,0,-0.098044
0.044183254,1.5953095,0.042582966,-0.15817733,0.10534557,0.0071627805,0.0,0.0,0,-0.089112
0.044612695,1.5916538,0.042582966,-0.16249736,0.10570371,0.007162792,0.0,0.0,0,-0.080134
0.045042135,1.5879011,0.042582966,-0.1668174,0.10606185,0.007162787,0.0,0.0,0,-0.071089
0.04547148,1.584051,0.042582966,-0.17113739,0.106419995,0.007162758,0.0,0.0,0,-0.062018
0.04590092,1.5801038,0.04258297,-0.1754574,0.10677815,0.007162775,0.0,0.0,0,-0.052888
0.046330355,1.5760593,0.042582974,-0.17977741,0.107136294,0.0071627684,0.0,0.0,0,-0.043734
0.046759795,1.5719177,0.042582978,-0.18409742,0.107494436,0.007162776,0.0,0.0,0,-0.034546
0.047189236,1.5676789,0.04258298,-0.18841742,0.10785257,0.0071627595,0.0,0.0,0,-0.025313
0.047618676,1.5633429,0.04258298,-0.19273743,0.1082107,0.0071627623,0.0,0.0,0,-0.016066
0.04804802,1.5589098,0.04258298,-0.19705746,0.10856884,0.0071627693,0.0,0.0,0,-0.006775
0.04847746,1.5543793,0.04258298,-0.20137745,0.108926974,0.0071627563,0.0,0.0,0,0.002525
0.0489069,1.5497518,0.04258298,-0.20569746,0.1092851,0.007162756,0.0,0.0,0,0.011844
0.049336337,1.545027,0.042582985,-0.21001746,0.10964326,0.0071627656,0.0,0.0,0,0.021199
0.049765777,1.5402051,0.04258299,-0.2143375,0.1100014,0.00716275,0.0,0.0,0,0.030575
0.050195217,1.5352858,0.042582992,-0.21865752,0.110359535,0.0071627507,0.0,0.0,2,4.087802
0.050613783,1.5312934,0.041199982,-0.17748852,0.11101581,0.0131255565,0.0,0.0,2,2.040011
0.05115957,1.5278827,0.053099472,-0.1517003,0.112489015,0.02946426,0.0,0.0,2,4.077793
0.051574994,1.5253845,0.040309258,-0.11112123,0.113712385,0.02446751,0.0,0.0,2,2.326572
0.052094556,1.5236591,0.049938112,-0.076839,0.11571909,0.0401339,0.0,0.0,2,3.917265
0.05240793,1.5227907,0.029924195,-0.03870875,0.11711778,0.02797409,0.0,0.0,0,-0.392909
0.052721214,1.5218251,0.029924223,-0.043028913,0.11851648,0.02797408,0.0,0.0,3,-0.698599
0.053095244,1.5207636,0.037522133,-0.047159746,0.11839591,-0.0024115907,0.0,0.0,0,-0.217215
0.05346918,1.5196052,0.037522137,-0.051479753,0.11827533,-0.0024116188,0.0,0.0,2,1.342940
0.053834915,1.5189073,0.036523487,-0.031012356,0.11831962,0.00088584877,0.0,0.0,0,-0.216595
0.054200552,1.5181125,0.036523484,-0.03533236,0.11836392,0.00088584825,0.0,0.0,0,-0.225904
0.054566287,1.5172205,0.036523484,-0.03965236,0.11840821,0.0008858464,0.0,0.0,0,-0.232126
0.05493202,1.5162312,0.036523484,-0.04397236,0.118452504,0.00088584376,0.0,0.0,0,-0.235795
0.05529766,1.5151447,0.036523487,-0.04829236,0.11849679,0.0008858542,0.0,0.0,0,-0.237332
0.055663396,1.513961,0.03652349,-0.052612364,0.118541084,0.0008858635,0.0,0.0,2,4.391263
0.055833627,1.5139955,0.01739705,0.0015653193,0.118167326,-0.007474848,0.0,0.0,3,-0.965204
0.05610142,1.5139505,0.029656757,-0.0017763624,0.11531193,-0.057108104,0.0,0.0,0,0.242021
0.056369305,1.5138085,0.029656876,-0.0060970406,0.112456515,-0.057108104,0.0,0.0,0,0.192817
0.056637097,1.5135691,0.029656991,-0.010417718,0.10960112,-0.057108052,0.0,0.0,0,0.149753
0.056904983,1.5132328,0.029657107,-0.014738397,0.106745705,-0.057108026,0.0,0.0,0,0.114251
0.057172775,1.5127994,0.029657219,-0.019059073,0.10389032,-0.057107992,0.0,0.0,0,0.086401
0.05744066,1.5122689,0.029657325,-0.023379752,0.10103491,-0.057107948,0.0,0.0,0,0.065526
0.057708453,1.5116414,0.02965743,-0.027700432,0.0981795,-0.057107918,0.0,0.0,0,0.050551
0.057976246,1.5109168,0.029657532,-0.032021113,0.09532411,-0.057107877,0.0,0.0,0,0.040421
0.05824404,1.5100951,0.029657628,-0.03634179,0.092468716,-0.057107847,0.0,0.0,0,0.034158
0.05851183,1.5091761,0.029657725,-0.04066247,0.08961333,-0.057107814,0.0,0.0,0,0.030912
0.05877962,1.5081602,0.029657817,-0.044983156,0.086757936,-0.05710777,0.0,0.0,0,0.030072
0.05904732,1.5070472,0.029657906,-0.049303837,0.08390255,-0.057107735,0.0,0.0,0,0.031104
0.059315108,1.5058371,0.029657995,-0.05362452,0.08104716,-0.057107706,0.0,0.0,1,0.183619
0.05950432,1.5045302,0.01981643,-0.0580402,0.08015908,-0.01776152,0.0,0.0,2,4.051590
0.05967598,1.5046283,0.017771369,0.004395389,0.079561375,-0.011954186,0.0,0.0,0,0.112522
0.059847545,1.5046293,0.017771373,7.535915e-05,0.078963675,-0.011954164,0.0,0.0,0,0.018733
0.060019206,1.504533,0.017771376,-0.0042446707,0.078365974,-0.011954167,0.0,0.0,0,-0.067218
0.060190868,1.5043396,0.017771382,-0.0085647,0.07776827,-0.011954163,0.0,0.0,0,-0.134200
0.06036253,1.504049,0.017771384,-0.01288473,0.07717058,-0.011954149,0.0,0.0,0,-0.180599
0.060534097,1.5036612,0.017771386,-0.017204762,0.07657288,-0.011954143,0.0,0.0,0,-0.210246
0.06070576,1.503176,0.01777139,-0.021524793,0.07597517,-0.011954156,0.0,0.0,0,-0.227965
0.06087742,1.5025938,0.017771395,-0.025844824,0.075377464,-0.0119541725,0.0,0.0,0,-0.237584
0.061048985,1.5019145,0.017771397,-0.030164855,0.07477978,-0.01195416,0.0,0.0,0,-0.241744
0.061220646,1.5011379,0.0177714,-0.03448489,0.07418208,-0.011954168,0.0,0.0,0,-0.242228
0.061392307,1.500264,0.017771404,-0.038804922,0.07358437,-0.011954168,0.0,0.0,0,-0.240170
0.06156387,1.4992932,0.01777141,-0.04312496,0.072986685,-0.011954147,0.0,0.0,0,-0.236301
0.061735533,1.498225,0.017771412,-0.047444988,0.07238898,-0.011954151,0.0,0.0,0,-0.231145
0.061907195,1.4970596,0.017771412,-0.051765017,0.07179127,-0.01195416,0.0,0.0,2,3.125538
0.061928175,1.4965668,0.003237547,-0.021850651,0.07066883,-0.022449102,0.0,0.0,0,-0.257005
0.061949156,1.4959768,0.003237558,-0.026170755,0.069546394,-0.022449106,0.0,0.0,0,-0.248366
0.061970137,1.4952894,0.0032375692,-0.030490857,0.06842395,-0.02244911,0.0,0.0,0,-0.239368
0.061991118,1.4945052,0.0032375802,-0.03481096,0.067301504,-0.022449115,0.0,0.0,0,-0.230115
0.0620121,1.4936235,0.003237591,-0.039131064,0.066179074,-0.022449108,0.0,0.0,0,-0.220736
0.06203308,1.4926448,0.0032376018,-0.043451175,0.06505662,-0.02244911,0.0,0.0,0,-0.211272
0.06205406,1.4915688,0.003237612,-0.047771282,0.063934185,-0.022449119,0.0,0.0,0,-0.201730
0.06207504,1.4903957,0.0032376226,-0.052091386,0.062811725,-0.022449119,0.0,0.0,2,4.368878
0.062102985,1.4905084,0.0036287159,0.005041746,0.06198923,-0.01645022,0.0,0.0,0,0.331794
0.062130928,1.4905238,0.0036287215,0.0007216892,0.061166722,-0.016450241,0.0,0.0,0,-0.050763
0.062158775,1.4904422,0.003628727,-0.0035983673,0.06034422,-0.016450237,0.0,0.0,0,-0.259992
0.062186815,1.4902633,0.0036287326,-0.007918424,0.059521716,-0.01645024,0.0,0.0,0,-0.295763
0.06221485,1.4899873,0.0036287375,-0.012238482,0.0586992,-0.016450234,0.0,0.0,0,-0.299212
0.062242888,1.489614,0.0036287426,-0.01655854,0.057876673,-0.016450245,0.0,0.0,0,-0.294867
0.06227083,1.4891436,0.0036287475,-0.020878594,0.05705416,-0.016450223,0.0,0.0,0,-0.287852
0.06229887,1.4885759,0.0036287524,-0.02519865,0.056231637,-0.01645022,0.0,0.0,0,-0.279666
0.062326908,1.487911,0.0036287573,-0.029518707,0.05540912,-0.01645022,0.0,0.0,0,-0.270915
0.062354945,1.487149,0.003628762,-0.033838764,0.054586597,-0.016450223,0.0,0.0,0,-0.261831
0.062382985,1.4862897,0.0036287669,-0.038158823,0.05376409,-0.016450224,0.0,0.0,0,-0.252583
0.06241093,1.4853334,0.0036287718,-0.04247888,0.05294158,-0.01645023,0.0,0.0,0,-0.243170
0.062438965,1.4842796,0.0036287766,-0.046798944,0.052119058,-0.016450208,0.0,0.0,0,-0.233705
0.062467,1.4831288,0.003628781,-0.051119003,0.05129654,-0.016450236,0.0,0.0,2,2.889958
0.06257639,1.4827561,0.011257926,-0.016558638,0.050989084,-0.0061493036,0.0,0.0,1,-0.304600
0.06261215,1.4822712,0.0019943255,-0.02160109,0.052548353,0.031185225,0.0,0.0,0,-0.528430
0.06264782,1.4816893,0.0019943414,-0.025921293,0.054107618,0.031185228,0.0,0.0,0,-0.519147
0.062683485,1.4810101,0.0019943577,-0.030241497,0.05566689,0.03118523,0.0,0.0,0,-0.509728
0.06271925,1.4802339,0.0019943747,-0.034561705,0.057226144,0.031185213,0.0,0.0,0,-0.500177
0.062754914,1.4793603,0.0019943914,-0.03888191,0.058785405,0.03118522,0.0,0.0,0,-0.490614
0.06279059,1.4783897,0.0019944094,-0.043202113,0.06034466,0.03118521,0.0,0.0,0,-0.480990
0.06282635,1.4773219,0.0019944273,-0.047522314,0.061903927,0.031185195,0.0,0.0,0,-0.471368
0.062862016,1.476157,0.0019944462,-0.051842514,0.06346319,0.031185206,0.0,0.0,2,2.833848
0.062673666,1.4762025,-0.019623788,0.001987745,0.06424392,0.015614736,0.0,0.0,3,0.814942
0.06254701,1.4761508,-0.011885746,-0.0022623765,0.06347652,-0.0153478775,0.0,0.0,0,-0.056619
0.062420465,1.476002,-0.011885742,-0.006582425,0.062709115,-0.015347883,0.0,0.0,0,-0.152326
0.06229391,1.4757558,-0.011885736,-0.010902475,0.061941724,-0.015347892,0.0,0.0,0,-0.206880
0.062167265,1.4754126,-0.0118857315,-0.015222523,0.061174322,-0.015347885,0.0,0.0,0,-0.234730
0.06204071,1.4749722,-0.011885727,-0.019542573,0.06040692,-0.015347898,0.0,0.0,0,-0.247599
0.061914157,1.4744347,-0.011885723,-0.023862623,0.059639517,-0.015347883,0.0,0.0,0,-0.252061
0.06178751,1.4738,-0.0118857175,-0.028182669,0.058872115,-0.015347893,0.0,0.0,0,-0.251722
0.061660957,1.4730679,-0.011885713,-0.03250272,0.05810471,-0.0153478775,0.0,0.0,0,-0.248451
0.061534405,1.4722387,-0.011885708,-0.03682277,0.057337318,-0.01534787,0.0,0.0,0,-0.243361
0.061407756,1.4713124,-0.0118857045,-0.04114282,0.056569908,-0.015347891,0.0,0.0,0,-0.237017
0.061281204,1.4702888,-0.0118857,-0.04546287,0.05580251,-0.01534788,0.0,0.0,0,-0.229889
0.061154556,1.4691681,-0.011885695,-0.049782924,0.05503512,-0.015347878,0.0,0.0,0,-0.222135
0.061028004,1.46795,-0.0118856905,-0.054102976,0.054267723,-0.01534788,0.0,0.0,2,2.038689
0.06068058,1.4678034,-0.033135302,-0.0064598853,0.05267576,-0.031838965,0.0,0.0,3,0.929374
0.06039486,1.46756,-0.025395727,-0.01070934,0.049534608,-0.06282307,0.0,0.0,3,0.964052
0.060174845,1.4672203,-0.017160174,-0.014950391,0.04474472,-0.09579773,0.0,0.0,1,-0.660284
0.059882164,1.4667879,-0.026251484,-0.01912542,0.041771203,-0.059470393,0.0,0.0,3,0.880168
0.059662342,1.4662664,-0.017120846,-0.023052305,0.036964502,-0.09613385,0.0,0.0,1,-0.759993
0.059356116,1.465644,-0.027953481,-0.02760204,0.03432895,-0.052711256,0.0,0.0,0,0.021967
0.059049893,1.4649245,-0.027953451,-0.03192262,0.031693373,-0.05271124,0.0,0.0,0,0.012481
0.058743667,1.4641078,-0.027953422,-0.036243204,0.029057818,-0.05271122,0.0,0.0,0,0.006897
0.058437444,1.4631939,-0.027953397,-0.040563785,0.026422251,-0.052711166,0.0,0.0,0,0.004339
0.058131315,1.462183,-0.027953375,-0.044884373,0.023786694,-0.05271112,0.0,0.0,0,0.004132
0.05782509,1.461075,-0.02795335,-0.049204953,0.021151127,-0.05271109,0.0,0.0,0,0.005735
0.057518862,1.4598699,-0.027953327,-0.053525534,0.018515578,-0.052711077,0.0,0.0,2,3.344676
0.05736599,1.459359,-0.013384765,-0.022681052,0.01663452,-0.037621208,0.0,0.0,1,-0.781801
0.057148457,1.4587452,-0.021496248,-0.027279092,0.01637943,-0.0051016407,0.0,0.0,0,-0.251274
0.056930922,1.4580343,-0.021496248,-0.031599093,0.016124334,-0.0051016207,0.0,0.0,0,-0.257111
0.05671339,1.4572258,-0.021496248,-0.035919093,0.015869245,-0.0051016314,0.0,0.0,0,-0.259264
0.056495856,1.4563205,-0.021496248,-0.040239103,0.015614158,-0.005101648,0.0,0.0,0,-0.258673
0.056278326,1.4553177,-0.021496246,-0.044559114,0.015359073,-0.005101644,0.0,0.0,0,-0.256148
0.056060694,1.4542179,-0.021496248,-0.048879124,0.015104002,-0.0051016277,0.0,0.0,0,-0.252124
0.055843163,1.4530208,-0.021496246,-0.05319913,0.014848926,-0.005101637,0.0,0.0,2,1.754669
0.055498887,1.45262,-0.03361892,-0.017810818,0.014048504,-0.01600844,0.0,0.0,0,-0.089259
0.05515461,1.452122,-0.03361892,-0.022130871,0.013248081,-0.016008427,0.0,0.0,0,-0.111955
0.054810334,1.4515266,-0.033618923,-0.026450925,0.01244765,-0.016008418,0.0,0.0,0,-0.129251
0.054466058,1.4508342,-0.03361892,-0.030770978,0.011647223,-0.01600841,0.0,0.0,0,-0.141899
0.05412178,1.4500445,-0.033618923,-0.035091035,0.010846798,-0.01600841,0.0,0.0,0,-0.150622
0.053777505,1.4491576,-0.033618923,-0.039411087,0.010046373,-0.016008396,0.0,0.0,0,-0.156147
0.05343323,1.4481735,-0.03361892,-0.043731146,0.009245951,-0.0160084,0.0,0.0,0,-0.159057
0.05308895,1.4470924,-0.03361892,-0.048051197,0.008445538,-0.016008403,0.0,0.0,0,-0.159833
0.052744675,1.4459139,-0.033618916,-0.052371256,0.0076451153,-0.016008407,0.0,0.0,2,2.534367
0.05238962,1.4459398,-0.03467681,0.0011566161,0.006825643,-0.016389206,0.0,0.0,0,0.077876
0.052034568,1.4458686,-0.034676813,-0.0031634406,0.006006174,-0.016389174,0.0,0.0,0,0.034628
0.051679514,1.4457,-0.034676813,-0.007483497,0.0051867138,-0.016389199,0.0,0.0,0,-0.005796
0.051324464,1.4454345,-0.034676813,-0.0118035525,0.0043672565,-0.01638917,0.0,0.0,0,-0.041666
0.05096941,1.4450715,-0.034676813,-0.01612361,0.0035478033,-0.016389165,0.0,0.0,0,-0.072078
0.050614357,1.4446114,-0.034676816,-0.020443665,0.0027283435,-0.016389161,0.0,0.0,0,-0.096810
0.050259303,1.4440542,-0.034676813,-0.02476372,0.001908879,-0.016389148,0.0,0.0,0,-0.116167
0.04990425,1.4433999,-0.034676813,-0.029083775,0.0010894126,-0.016389145,0.0,0.0,0,-0.130720
0.0495492,1.4426484,-0.034676813,-0.03340383,0.00026995543,-0.01638915,0.0,0.0,0,-0.251082
0.049194146,1.4417996,-0.034676813,-0.037723888,-0.0005495029,-0.016389128,0.0,0.0,0,-0.312091
0.048839092,1.4408536,-0.034676816,-0.042043943,-0.0013689651,-0.016389132,0.0,0.0,0,-0.316297
0.04848404,1.4398105,-0.03467682,-0.046364002,-0.002188429,-0.016389122,0.0,0.0,0,-0.318181
0.04812889,1.4386702,-0.034676824,-0.050684057,-0.0030078946,-0.016389113,0.0,0.0,0,-0.318199
0.047773838,1.4374325,-0.034676827,-0.055004116,-0.0038273577,-0.016389135,0.0,0.0,0,-0.316683
0.047418784,1.4360979,-0.034676824,-0.05932417,-0.004646804,-0.01638912,0.0,0.0,0,-0.313904
0.04706373,1.4346659,-0.034676824,-0.06364423,-0.0054662647,-0.01638912,0.0,0.0,0,-0.310112
0.04670868,1.4331369,-0.03467682,-0.06796429,-0.0062857224,-0.016389068,0.0,0.0,0,-0.305461
0.046353627,1.4315106,-0.03467682,-0.072284356,-0.0071051815,-0.016389059,0.0,0.0,0,-0.300124
0.045998573,1.429787,-0.034676824,-0.07660442,-0.007924638,-0.01638908,0.0,0.0,0,-0.294204
