# a0	a1	a2	a3
    -11.8273	    -15.1081	    -14.9441	     -1.4458
    -26.1551	    -28.0277	    -27.7972	    -23.3882
     -6.4886	     -1.4390	     -0.6286	     -8.7409
     50.9782	     63.4950	     26.3769	     49.7585
     -4.7130	     -7.8321	    -16.7748	      2.5755
    -91.1511	    -43.0375	   -114.6885	   -100.5119
    -10.5108	    -13.4321	    -11.9268	      1.9624
    -29.0699	    -26.7465	    -47.1393	    -29.5523
    -13.0614	    -12.6759	    -11.1900	      5.8390
     -8.3768	      2.7750	     -6.4056	     -6.0808
     -3.3091	      1.3557	    -23.5483	     -1.1392
     24.9542	     13.4098	     -9.5269	      6.4729
     32.0620	     27.8606	     33.3616	     35.2207
     -4.8739	    -21.9044	    -14.7770	      8.7979
     12.2691	      8.4375	    -18.8863	      3.2390
    -31.5353	    -43.8524	    -39.8530	      5.2131
      6.1834	     34.3411	      2.0975	      1.0529
      6.4251	     -4.8298	    -11.7746	     -2.1132
     -1.1778	     -6.5996	     -3.6184	     -3.6510
     22.1686	     13.4449	     20.0478	     34.9922
    -31.5321	    -24.4790	    -22.6397	    -23.8410
    -51.8423	    -27.1934	    -66.7919	    -55.4703
     10.1459	     10.8232	    -16.2212	     10.3974
    -10.0184	     -3.3107	    -20.8699	    -16.1977
     29.3078	     19.7887	     23.9103	     20.6829
     22.3198	      9.6590	     11.8982	     11.9366
    -50.8365	    -53.5503	    -60.2208	    -38.3376
    -19.0603	     -2.1231	    -19.1408	    -25.5870
     27.1714	     21.2656	     -8.7949	     15.3966
      4.1750	     16.2935	      1.7722	      4.5447
     -0.0785	      9.3238	      0.5745	      1.2915
     -7.2121	    -21.2066	    -29.0650	    -28.5560
     16.5312	     11.0685	      9.1637	      9.4901
     -5.6221	      7.9092	     -2.8096	     -6.4234
    -26.9269	    -19.3018	    -30.6686	    -26.4913
      3.3957	      0.2347	    -10.8461	      7.0028
     13.6279	      1.5628	    -13.8697	      8.7038
     -0.4039	     19.4725	    -12.7880	     -5.7488
     12.8933	     49.2433	     -9.4320	      8.3251
     -1.6576	      3.1157	    -25.7478	     -7.1615
    -72.8120	    -39.0753	    -82.6413	    -67.9897
     -8.9740	     -7.5555	    -11.6815	     -9.3972
    -21.2144	    -19.7626	    -36.5388	    -12.4449
    -16.6509	    -11.0321	    -42.4244	    -17.9453
    -27.3940	     -7.9229	    -29.8175	    -34.3078
     26.5738	      9.8910	     -4.5398	      4.6507
     15.1994	     13.2921	     12.2869	     13.0648
     13.3413	      9.0427	      9.0680	     20.4271
     10.0015	     10.5855	      4.3223	      9.3874
     -0.5909	     16.1304	    -23.6635	     -4.4652
     14.6111	     30.9106	      9.8755	     13.4354
      2.2906	     -0.9852	      1.1323	     13.2943
    -54.6368	    -68.0119	    -54.3480	    -31.9830
     30.5259	      9.2564	    -14.7442	     13.5711
      7.9419	      4.8393	      4.5384	      9.6414
      8.9782	     -4.0075	      6.9600	      5.1135
     -7.4755	    -16.3479	    -37.3437	    -13.0390
     53.8084	     36.8214	    -21.9295	     34.6963
     -1.5203	      6.3432	     18.9772	      2.9075
    -39.7561	    -40.4377	    -59.9623	    -25.4332
     -4.7850	     -4.4534	    -18.7958	      0.0734
    -94.3749	    -16.4921	    -79.5782	   -108.9791
     -0.8722	     -1.8613	    -28.0798	     -7.8024
    -21.1157	     -9.9044	    -33.1925	    -24.4232
      7.5191	     15.4837	      1.6173	      5.1939
     37.7862	     20.8408	     14.4655	     17.8800
    -29.1880	    -42.1952	    -43.5219	    -35.6324
    -19.7972	    -24.3067	    -24.2928	      8.6631
     21.1040	      6.7181	     -8.0531	      3.5431
    -38.3055	    -35.9932	    -61.1802	    -28.1104
    -44.1379	    -27.0984	    -53.3255	    -47.0666
     -8.8882	     -6.0456	    -13.9896	     18.5802
      7.8411	     26.7790	      8.3170	      1.0697
     22.4636	     20.1187	      9.0939	     18.0929
    -27.3177	    -29.6338	    -30.4729	    -22.1584
     -8.4470	     -0.1013	      6.6763	    -21.6858
    -36.5679	    -30.7220	    -25.8183	    -30.7952
    -13.3402	    -17.2985	    -14.6297	     -5.0463
     16.9092	     13.9969	     13.3213	     13.3757
     22.1764	     23.4091	     34.1120	     10.3238
      1.0341	     14.6468	    -46.0657	     -8.8126
   -219.7542	   -123.5638	   -214.9908	   -219.0456
    -96.4417	    -95.2760	    -88.5259	    -39.8759
     25.7628	     26.4510	     29.2669	     26.5733
     -8.4673	     -9.5172	     -8.2023	     -5.4194
    -28.7796	     -0.9074	    -36.1347	    -26.9447
    -10.8030	      0.0878	     -2.6589	     -3.3757
    -45.7226	    -44.2487	    -53.1238	    -44.9402
      7.3423	     16.6070	      3.9660	     -4.9868
      6.3332	    -23.1661	    -11.8648	      1.8111
      8.5198	     25.9096	    -19.9857	      5.3668
     -9.0268	     -9.9764	    -18.1206	     -7.9716
     -3.0463	    -25.4070	    -42.5198	     22.3450
   -122.0751	    -30.6017	   -168.6809	   -172.6698
      5.6289	     16.9406	    -23.3815	     -2.7961
     -2.4923	    -14.9182	    -18.5865	      6.5194
     16.2808	     12.0003	     13.5033	     14.4988
     11.6463	     -2.2431	     11.6035	     30.9146
    -25.4815	    -45.9634	    -37.9557	     -7.5673
    -49.2546	    -46.8090	    -45.2946	    -36.8733
     38.7930	     40.2519	     38.9985	     35.7323
    -28.2404	    -28.6057	    -38.7780	    -19.8302
     -8.9008	    -33.1195	    -33.4714	      1.0195
    -55.3158	    -20.8896	    -66.7520	    -58.4417
      4.4413	     15.3791	    -20.5266	      1.3791
    -60.1954	    -23.6992	    -78.3531	    -64.1265
    -96.9599	    -90.3365	    -33.9050	    -85.9262
     24.0353	     43.4220	    -17.4547	      9.3201
      6.8363	      5.8127	      0.9057	     10.2973
    -44.6365	    -60.8678	    -15.8754	    -37.4823
     16.7928	      7.0081	      7.4718	     24.2558
     18.0032	      0.1761	    -16.2255	     10.7410
    -43.6480	     -7.9666	    -49.6161	    -43.3188
      3.6643	      9.4535	      3.6449	     -4.4910
      0.1053	      4.8927	    -15.1844	     36.1327
     29.4756	      7.8698	    -15.0489	     43.0328
     44.7587	     45.7675	     41.6537	     67.2467
     17.7315	     21.6473	     39.6180	      5.6020
    -24.0883	      0.0112	    -17.6857	    -17.3138
     24.8052	      4.6423	     -7.0568	     40.6794
     26.8313	     24.5958	     40.4975	     25.2718
    -91.4527	    -51.5915	   -101.7101	    -88.7455
    -25.2888	    -28.3131	    -23.9238	    -11.6226
    -10.4360	     -5.7468	    -29.1296	    -12.7389
     20.3874	      4.8763	      6.8007	     36.9702
     22.2692	     11.8982	     12.1608	      9.4752
     27.3676	     12.8654	     -2.5107	     15.1830
     -7.1735	     -7.5317	    -14.7113	      4.1684
    -78.1895	    -63.9861	    -86.9875	    -28.2891
     -4.9610	    -24.2039	    -37.2139	      1.6358
    -14.5911	     -5.3574	    -14.9791	    -23.2614
     17.7211	     17.3876	     18.4985	     18.1115
     -7.3753	     -5.4364	    -16.5632	     14.0914
    -34.6263	    -18.7123	    -45.3032	    -39.4125
    -49.6590	    -41.8427	    -21.8577	    -34.2597
    -16.1620	     -6.7548	    -32.4290	    -15.3819
      4.2121	      8.8404	     28.9917	     11.0003
     10.8976	      0.2055	    -11.3820	     18.1594
     -0.5955	     -3.4570	    -23.7698	     -0.9154
     17.4156	      5.8927	    -10.9581	      6.0492
      6.5751	      3.2315	      8.4272	     15.4946
    -12.8294	     -8.1909	    -15.2211	     -7.1300
     17.8288	     12.5829	     33.6692	      9.1358
      6.6172	     32.6992	    -27.8189	      9.5343
      8.6013	     11.9438	     -4.7163	      4.7933
    -58.8001	    -62.5119	    -61.7009	    -40.3701
    -33.4983	    -22.7130	    -40.5994	    -30.8699
      1.0436	     20.1330	    -11.6739	     -7.6386
    -10.7216	    -17.1544	    -14.9725	     28.0248
     15.7663	     -1.4149	     -9.3952	     32.5940
     18.9559	      6.4767	      3.9461	     11.5218
    -30.4415	    -30.5871	    -20.6811	      5.3327
    -24.4205	    -43.3934	     -8.2778	    -17.1771
   -120.8875	    -84.5822	   -152.1802	   -128.9926
    -11.4098	    -28.1775	    -45.0756	    -26.5815
    -23.8680	    -12.7662	    -16.1310	     -7.7758
    -10.5456	    -10.5836	    -35.2404	    -10.4415
     10.2774	      8.1305	    -14.3076	      7.6206
     14.2484	      3.6281	      4.2913	      4.7631
    -12.2273	    -11.3793	     -3.7593	     -3.0233
      5.3539	      3.8014	    -28.8047	      4.6162
      6.3725	     -0.1401	     -1.3026	     17.0818
     20.1239	     17.4410	     27.3064	     14.7196
      8.9041	     15.7047	      0.3530	      1.5366
   -137.2316	   -129.8128	   -145.2361	    -79.2091
     -0.0274	     -0.5455	     -2.2317	     11.4958
    -16.5258	    -20.2699	    -22.8201	     -0.9670
    -16.1065	     -4.8112	    -11.8970	     12.2784
     -1.1667	    -13.0354	    -21.9672	     19.1146
    -26.4446	    -15.1936	    -30.5905	    -33.4221
     40.1347	     33.7144	    -13.4351	     29.9221
      9.9655	      8.2542	     -6.8686	     10.5236
    -31.6888	     15.9879	    -32.2164	    -18.5099
    -14.4398	     10.1108	    -39.0539	    -12.5728
     20.6905	     21.0382	     26.8096	     21.0223
    -48.3532	    -46.0998	    -55.1262	    -30.5415
    -29.1408	    -33.6585	    -31.1178	    -16.1531
    -28.0087	    -28.2720	    -46.2445	    -25.1442
     21.2646	     14.2036	     -2.0227	     13.0405
      1.3693	      8.6134	      0.8010	      0.2667
      9.6800	     12.2889	     10.4156	     18.9994
     19.7019	     20.4812	     17.5991	     17.3349
     10.7636	      2.6351	    -12.7053	      4.5478
     -0.6788	      5.8867	     15.1393	     -9.0586
     38.7092	     34.3289	     46.2672	     36.2241
      5.6734	      2.4703	    -10.4923	     14.9485
     -6.9652	    -20.1093	    -35.6277	    -20.7563
     20.1427	      7.2741	     -7.2159	      1.8425
     22.8171	     13.5398	     16.1341	     15.6799
    -40.9437	    -54.8178	    -68.3295	    -11.2255
     22.7733	     15.0707	     38.8935	     17.3596
     15.5487	     10.0182	     -0.7953	      7.4357
     18.1782	     14.2072	      0.8037	     13.7834
     -1.7437	     -4.6352	     -9.5000	      7.2918
     47.9477	     28.0561	    -25.3487	     29.2603
     -6.8089	     -1.2670	    -12.6516	      6.5926
      7.5483	     12.4205	      5.8843	      2.1388
     15.4286	     18.8498	      4.3440	      2.7218
     10.9755	     13.2427	     12.7126	     14.4978
     -8.2560	     -8.4562	    -12.1945	      7.2229
     13.3294	     23.9880	      4.7009	      5.8473
    -61.3765	    -61.6191	    -60.9427	    -47.5224
     14.2816	      7.3559	     -9.5203	     54.0226
      0.3001	     11.3849	    -14.8528	     -2.0203
      1.2978	     17.1044	     -0.7125	      0.8713
     45.2140	     31.1599	     36.3812	     33.6134
     12.1118	     -9.1644	    -19.8603	     -7.9777
    -29.9161	    -25.3272	    -48.1894	    -34.1375
     -3.1301	     -6.6991	    -11.6063	     -7.8720
