# a0	a1	a2	a3
    -20.0268	      4.0527	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.0744	     -1.2691	     11.3782	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.2168	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.5474
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -3.8319	     -3.7769	     -1.7606	     -2.4599
     -2.8027	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.0943	     -1.9016	      8.0285	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      7.6926	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     16.2090	      0.0000	      0.0000	      0.0000
      3.7947	      0.0000	      0.0000	      0.0000
     21.4300	      0.0000	      0.0000	      0.0000
     30.3357	      0.0000	      0.0000	      0.0000
     -1.7207	    -21.3127	      1.2583	     -1.0754
     -5.7082	      5.7630	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -15.8631	     -1.4329	     -1.2588	     12.9904
      5.8413	      0.0000	      0.0000	      0.0000
     14.3521	      4.4417	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -27.6946	    -22.7207	    -12.5672	     14.6109
      0.0000	      0.0000	      0.0000	      0.0000
     -0.0097	     -7.1274	     -1.9258	     -3.4340
      5.5690	      0.0000	      0.0000	      0.0000
     14.7049	     -1.0605	      0.0000	      0.0000
     25.8474	      0.0000	      0.0000	      0.0000
    -18.4870	      2.0609	      0.0000	      0.0000
      5.3693	      0.0000	      0.0000	      0.0000
     -2.0294	     -3.6887	    -23.3575	     24.0931
     -2.6454	     -1.7493	     -1.8502	     47.7147
     35.5135	      0.0000	      0.0000	      5.5982
     -0.8334	     19.1134	     -6.5183	      8.1915
    -37.4907	    -14.1497	    -21.9821	    -17.2337
      6.9022	      0.0000	      0.0000	      0.0000
     -3.1282	    -11.4230	     -4.5319	      2.0504
    -18.8971	      3.1411	      0.0000	      0.0000
     -8.5797	    -14.3400	      0.0000	      0.0000
      4.8292	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.5809	      0.0000	      0.0000	      0.0000
     -1.7809	     -6.7895	    -20.8116	     15.0618
     -8.6640	     -0.3469	     -8.2672	      9.9779
     11.0676	      0.0000	      0.0000	      0.0000
     31.5173	      0.0000	    -10.3179	      0.0000
   -103.9225	    -98.9325	   -122.5880	   -101.9547
    -47.1451	    -43.7070	    -30.6661	    -30.2067
    -19.7133	    -20.2778	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -8.1113	     -7.2626	     -8.1205	     -7.6859
      0.0000	      0.0000	      0.0000	      0.0000
     -6.6377	     -1.7302	     -0.4944	      1.9308
      0.0000	      0.0000	      0.0000	      0.0000
     -0.7237	     -0.9726	      7.1503	     -2.3531
     -0.1154	      0.0000	      0.0000	      0.0000
     -0.0376	      1.3750	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     12.9875	      0.3075	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -21.7317	     -8.3207	    -23.1535	    -32.6085
     -0.4064	     -1.2093	     -4.2429	     -4.1045
      0.7000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -17.3915	     -9.0626	    -10.3850	     -6.2693
     43.4333	      0.0000	      0.0000	      0.0000
     58.5606	      0.0000	      0.0000	      0.0000
     52.7751	      0.0000	      0.0000	      0.0000
    -10.2866	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     14.9263	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -10.6064	    -11.6005	    -14.7217	    -10.1818
     -0.0843	     -0.6945	     -7.8488	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.8501	      0.0000	      0.0000	      0.0000
     -7.6630	     -3.5303	     -2.8275	     14.0975
     24.6740	      0.0000	     -5.1069	      1.3698
     27.4585	      0.0000	      0.0000	      0.4573
     -0.7807	     16.3305	      0.0000	      0.0000
    -19.9615	    -18.5946	    -26.1731	      1.7743
      0.0000	      0.0000	      0.0000	      0.0000
     -2.7376	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -9.1288	      0.0000	     -0.5490	     14.4851
      2.9574	      0.0000	      0.0000	      0.0000
      5.2515	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.0982	     -2.0493	      4.7088	     39.8584
     18.5491	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	     42.8284
     14.1883	      0.0000	     -0.5471	    101.4686
    -23.8708	    -27.4900	    -35.0186	      7.1465
      4.3909	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.9484	      0.0000	      0.0000	      0.0000
    -11.0914	     -0.2478	     -6.2615	     14.2530
      2.9979	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -19.0065	    -14.1343	    -17.4299	    -13.1284
     -1.4253	     -1.9100	     -8.1486	     -0.3869
      7.4199	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      7.1516
    -59.1553	    -63.9578	    -66.0070	    -31.2255
     -5.7161	     -6.6209	    -30.9878	      2.9492
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      3.6118	    -39.7788	    -33.8593	    -27.0499
      0.0000	      0.0000	      0.0000	      0.0000
      3.9275	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -20.3303	      6.9534	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     10.2070	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.3322	    -20.3502	    -16.3604	      2.9918
      0.0000	      0.0000	      0.0000	      0.0000
     19.1812	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -10.1820	     -9.3845	     -8.8817	     -8.3975
      0.0000	      0.0000	      0.0000	      0.0000
     61.6741	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.4700	     -1.4607	     19.2604	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      1.6163	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.9081	     -2.2914	      4.7132	     -2.8121
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.4194	     -1.5041	     40.4004	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.0573	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -3.5145	     -3.0694	     -0.6119	     -0.7212
      0.0000	      0.0000	      0.0000	      0.0000
    -16.4447	      0.0000	      0.0000	      0.0000
    -19.1812	      0.0000	      0.0000	      0.0000
    -12.6405	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	     33.3652	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -3.6292	    -27.6951	     -9.2706	     -0.8046
      0.0000	      0.0000	      0.0000	      0.0000
      3.4180	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -16.3624	     -1.2586	      5.5758	      0.0000
    -18.9367	      8.2687	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.9565	     -1.6195	    -23.5771	     10.1550
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -28.2058	    -31.4522	    -25.3448	    -39.5822
      9.1732	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -17.8334	      0.0000	      0.0000	      0.0000
    -38.3050	      5.4035	    -63.7284	    -44.6488
    -10.0606	      1.2572	      0.0000	      0.0000
     -3.2289	     -2.2751	    -18.3720	     -2.0470
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	     18.1555	      0.0000	      0.0000
      5.5194	      0.0000	      0.0000	      0.0000
     16.2318	      0.0634	      0.0000	      0.0000
      5.5711	      0.0000	      0.0000	      0.0000
     -0.4178	     38.6911	      0.0000	      0.0000
      3.8010	      0.0000	     -1.4158	      0.0000
     17.0615	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -20.9263	    -26.0537	      2.4905	    -25.6852
     49.6353	      0.0000	      0.0000	      0.0000
    -17.5387	      0.0000	      8.6026	      0.0000
     52.1863	      0.0000	      0.0000	      0.0000
     19.2219	     -2.2775	      3.2246	     -4.3060
    102.4666	      0.0000	      0.0000	      0.0000
     68.1566	      0.0000	      0.0000	      0.0000
      7.3465	      0.0000	      0.0000	      0.0000
      0.0000	     16.0411	      0.0000	      0.0000
     32.0177	      0.0000	      0.0000	      0.0000
    -16.8635	    -17.8237	     16.6128	      0.0000
     77.7125	      0.0000	      0.0000	      0.0000
     -4.7821	      6.7305	     -5.1674	     -5.9322
    -17.7078	     -9.7186	    -10.1937	    -11.6307
     24.7499	      0.0000	      0.0000	      0.0000
     70.2584	      0.0000	      0.0000	      0.0000
     13.5637	     -2.5021	      0.6824	     -4.4946
    -19.2977	     20.0135	      0.0000	      0.0000
      2.1180	      0.0000	      0.0000	      0.0000
     25.8114	      0.0000	      0.0000	      0.0000
     -8.3946	     -8.8929	     -9.6943	     14.3573
      4.1680	      0.0000	      0.0000	      0.0000
     -8.7168	     -1.3592	     -2.9644	     -7.9472
      0.0000	      0.0000	      0.0000	      0.0000
     42.8637	      0.0000	      8.3616	      2.7945
     49.8079	      0.0000	      0.0000	      0.0000
     26.1223	      0.0000	      0.0000	      0.0000
     49.6341	      0.0000	      0.0000	      0.0000
     -0.7291	     -2.4950	     31.6873	      6.6843
     31.2012	      0.0000	      0.0000	      0.0000
     60.3790	     -3.8801	      0.0000	      0.0000
     22.9632	      0.0000	      0.0000	      0.0000
    -17.9595	    -19.6569	    -19.0072	     11.6280
      0.0000	     36.5702	      0.0000	      0.0000
     -9.5602	    -17.5072	     -3.9147	     40.7256
     74.2533	      0.0000	      0.0000	      0.0000
     31.4273	      6.0997	      0.0000	      0.0000
     30.5338	      3.6490	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.4566	     -5.3626	     -4.8074	     20.7419
     42.1532	      0.0000	     -5.4625	      0.0000
     10.6771	      0.0000	      0.0000	      0.0000
     32.6334	      0.0000	     -9.4137	      0.0000
    -22.8058	    -20.3448	    -24.7373	     -0.8513
    -22.6788	     -6.4408	    -28.3571	      6.3193
     -0.1848	    -24.8827	    -12.3747	    -16.2722
    -12.6473	    -19.2576	     -1.3763	      0.0000
    -24.3838	    -38.0432	    -42.2469	    -39.6008
      0.0000	      0.0000	      0.0000	      0.0000
     -7.5697	    -12.4221	    -14.3226	    -10.8927
      1.9136	      0.0000	      0.0000	      0.0000
     -0.2619	     21.4439	      0.0000	     -9.7921
      1.4674	     18.6584	      0.0000	      0.0000
     -6.4357	     24.4724	      0.0000	      0.0000
      3.0980	      0.0000	     -4.6193	      0.0000
     31.0820	      7.5013	      5.2040	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     11.9834	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -18.9843	     -8.5803	    -25.5105	    -17.8401
     -3.1572	     -0.1293	     -8.5773	     11.6191
     -2.8937	      1.4919	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      5.1890	      6.2511	     -4.5038	      2.3145
     92.1579	      0.0000	     -8.5612	     42.7032
     82.0702	      0.0000	     -4.9369	     27.6596
    210.0982	    144.6617	     -2.1564	    106.0559
     14.2719	      6.8734	      2.6434	      0.0000
      8.2044	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	     -6.7753	     39.2969
     75.3130	      0.0000	      0.0000	      0.0000
     -8.3527	     -8.7535	    -12.2509	     -7.8397
     14.4533	      0.0000	      0.0000	      0.0000
      0.6987	      0.0000	      0.0000	      0.0000
     25.0037	      0.0000	      0.0000	      0.0000
     -3.2751	     18.6984	    -11.5892	    -11.4041
     16.9356	     69.1357	     -4.1073	      7.9201
      4.4012	     -1.9606	     -5.2960	    123.8529
      7.2952	     22.2093	    -15.8756	     92.9467
     -1.0902	     -3.9530	     -8.7359	      8.3459
      9.3146	      0.6570	      0.0000	      0.0000
     -4.9806	     -0.6969	     -5.0618	     -3.7400
     11.6111	      0.0000	      0.0000	      0.0000
     -3.9534	     30.6200	    -12.6470	      4.7369
     13.2227	      0.0000	      0.1930	      0.0000
     -0.6890	      6.5259	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     33.6017	      1.8308	      4.3790	     54.9102
    100.4183	     49.4175	     -2.5675	     61.8697
     70.5251	      4.8067	     -1.7970	    118.3768
    152.7552	     81.4351	      1.9214	     54.4028
     -7.5954	     -8.7099	    -20.7688	     70.4743
     -0.1130	     10.8543	      0.0000	      0.0000
     89.1725	      0.0000	      0.0000	      0.0000
     -1.4960	      0.8791	      0.0000	      0.0000
     30.8411	      5.7834	      0.0000	      0.0000
     62.8056	      0.0000	      0.0000	      0.0000
      1.9536	      0.0000	      0.0000	      0.0000
     14.8662	      0.0000	      0.0000	      0.0000
     -0.1193	     14.8883	    -11.2032	     30.6666
    103.5646	     -5.2250	     -5.0378	      1.9633
     87.8429	      1.6646	      0.0000	      0.0000
    146.9797	     21.3721	     -5.8669	     13.3222
    -21.6504	    -20.1003	    -22.1385	    -10.4826
     -1.1337	     -4.5717	    -15.3646	      7.2191
     -3.7183	      3.7653	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -28.1201	    -41.9984	    -44.1127	    -30.4243
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      5.9391	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -2.8168	     -3.7188	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      6.9315	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.8059	      0.9176	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.3504	      4.8993	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.3012	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -51.4674	    -25.4307	    -51.4995	    -51.9143
      0.0000	      0.0000	      0.0000	      0.0000
    -29.1325	     -2.9290	    -28.9061	    -13.5451
      2.6311	      0.0000	      0.0000	      0.0000
     -0.3529	      1.7504	      0.0000	     -7.4896
     15.3336	      0.0000	      0.0000	      0.0000
     -6.3710	      0.0000	      0.0000	      0.0000
      0.0000	     10.0869	      0.0000	      0.0000
    -21.2491	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -7.8564	      1.6469	      0.0000	      0.0000
     17.1334	      0.0000	      0.0000	      0.0000
      0.0000	      5.2862	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.4968	     17.1095	      0.0000	      0.6713
     27.4076	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     22.4626	      0.0000	     -1.4568	      0.0000
     11.5164	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	     12.0683	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.4725	     19.0983	      6.2607	      0.0000
      0.1232	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.1171	      3.9198	      0.0000	      0.0000
     -2.9857	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -2.8297	     -1.6759	      0.0000	      0.0000
      0.0598	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.4811	      0.0000	      0.8627	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -4.9890	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      5.6140	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.6532	     -4.8307	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -21.5146	    -23.9841	    -40.3348	    -25.6067
      0.0000	      0.0000	      0.0000	      0.0000
     -7.1894	     -5.6078	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.0304	      6.9167	      0.0000	      0.0000
      0.0000	     -0.1765	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -2.6467	      5.5926	      0.0000	      0.0000
     10.0389	      0.0000	     -3.8803	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -8.2289	     -6.7802	     -5.8916	     -2.3491
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      1.0744	     19.7243	     -4.9024	      0.0000
     27.1360	      0.0000	      0.0000	      7.6203
     16.9681	      0.7935	      0.0000	      0.0000
     57.2526	     35.8881	      0.0000	      0.0000
     11.0297	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.5870	      5.1098	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      1.8982	      0.0000	      0.0000	      0.0000
     13.2602	      0.0000	      0.0000	      0.0000
     16.6511	      0.0000	     -3.5036	      3.1237
     -0.3901	    133.3556	      0.0000	      0.0000
     -3.1144	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     12.7174	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     52.0641	     20.4746	      0.0000	      0.0000
     22.6174	      0.0000	      0.0000	      0.0000
      7.9950	     45.3784	     -1.9559	     11.5187
     28.4669	      0.0000	      0.0000	      0.0000
     -3.8032	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     21.9803	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.1731	     14.1054	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -3.9086	     14.9332	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     11.1023	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -31.6032	    -38.4149	    -49.0929	    -41.6323
      0.0000	      0.0000	      0.0000	      0.0000
    -28.3797	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -18.0713	      0.0000	      0.0000	     -1.8147
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -0.7150	    -20.2630	     24.9973	      0.0000
    -19.9317	    -13.4276	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -2.5908	     -1.1925	     -3.0338	      0.0000
      2.5084	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     -1.3929	      2.2848	     12.0525	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     29.5575	      0.0000	      0.0000	      3.4364
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	    -15.0673	      0.0000
    -14.1308	      0.0000	      0.0000	      0.0000
