x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,action
0.1264348,1.4592829,0.474919,0.02342644,0.25053588,-0.03045648,0.0,0.0,3
0.13125229,1.4597378,0.48538876,0.020835336,0.24681982,-0.07432105,0.0,0.0,3
0.13615799,1.4601216,0.49646974,0.018034004,0.24081182,-0.12016008,0.0,0.0,3
0.14115143,1.4604378,0.50753057,0.015365733,0.2325038,-0.16616035,0.0,0.0,3
0.14620486,1.4606826,0.515118,0.012389505,0.22260007,-0.19807468,0.0,0.0,3
0.15134907,1.4608579,0.52656156,0.009576145,0.21033546,-0.24529214,0.0,0.0,3
0.15655021,1.4609644,0.5337876,0.0066271154,0.19654724,-0.2757642,0.0,0.0,3
0.16181631,1.4610033,0.5420381,0.0036912188,0.1810363,-0.31021884,0.0,0.0,1
0.16702108,1.4609343,0.5343896,-0.0014262256,0.16708626,-0.27900055,0.0,0.0,3
0.1722889,1.460781,0.54234016,-0.0051455474,0.15152857,-0.31115428,0.0,0.0,1
0.17746735,1.460513,0.53115547,-0.010604608,0.1382501,-0.2655691,0.0,0.0,3
0.18272552,1.4601727,0.54121363,-0.0137712145,0.12291647,-0.3066726,0.0,0.0,1
0.18790111,1.4597147,0.53084874,-0.019317808,0.10969991,-0.26433077,0.0,0.0,3
0.19314833,1.4591749,0.53987324,-0.022942383,0.09465822,-0.30083376,0.0,0.0,1
0.19831686,1.4585202,0.5300089,-0.028320143,0.081621155,-0.2607413,0.0,0.0,3
0.20355348,1.4577765,0.5385808,-0.032302536,0.06686286,-0.29516608,0.0,0.0,3
0.20885095,1.4569532,0.5462222,-0.035935737,0.05056044,-0.3260484,0.0,0.0,1
0.21405658,1.4560294,0.53473127,-0.040643886,0.036563974,-0.27992913,0.0,0.0,3
0.2193555,1.4550096,0.5464243,-0.04499656,0.02022801,-0.3267194,0.0,0.0,1
0.2245554,1.4539001,0.5340311,-0.04917558,0.0063726814,-0.2771064,0.0,0.0,3
0.22984715,1.4527072,0.5455508,-0.053024948,-0.009790528,-0.3232643,0.0,0.0,1
0.23504248,1.4514171,0.5334588,-0.05748038,-0.023532413,-0.27483788,0.0,0.0,3
0.2402974,1.4500215,0.54092157,-0.062336426,-0.038772985,-0.30481154,0.0,0.0,1
0.24547128,1.4485353,0.53075284,-0.06644814,-0.051975258,-0.26404572,0.0,0.0,0
0.25064525,1.4469544,0.5307518,-0.07078273,-0.065177396,-0.26404256,0.0,0.0,3
0.25591144,1.4452602,0.54231423,-0.076055296,-0.0807134,-0.31072026,0.0,0.0,1
0.26109582,1.4434732,0.5320377,-0.08021078,-0.0941927,-0.269586,0.0,0.0,3
0.26634055,1.4415895,0.5395857,-0.08473766,-0.109183885,-0.29982364,0.0,0.0,3
0.27166396,1.4396061,0.5494077,-0.089486524,-0.1261475,-0.3392726,0.0,0.0,1
0.27689153,1.4375377,0.53736144,-0.09322282,-0.14068961,-0.29084176,0.0,0.0,3
0.28218326,1.4353547,0.54539716,-0.098634474,-0.15688255,-0.32385924,0.0,0.0,1
0.2874094,1.4330866,0.53712857,-0.10240214,-0.17140682,-0.29048532,0.0,0.0,1
0.29256076,1.4307408,0.5277107,-0.10576225,-0.18401034,-0.2520707,0.0,0.0,1
0.29764098,1.4283286,0.5186933,-0.10857283,-0.1947337,-0.21446672,0.0,0.0,1
0.30263567,1.4258518,0.5078999,-0.11121063,-0.20321298,-0.16958597,0.0,0.0,1
0.30756798,1.4233018,0.50000393,-0.114284225,-0.2100483,-0.13670643,0.0,0.0,1
0.31242925,1.4206731,0.4910818,-0.11754603,-0.21505274,-0.10008858,0.0,0.0,1
0.31721067,1.4179664,0.4810639,-0.12072755,-0.21800545,-0.059054054,0.0,0.0,1
0.32190666,1.4151831,0.47035113,-0.1238043,-0.21876206,-0.015132065,0.0,0.0,1
0.32653704,1.4123284,0.462075,-0.12673923,-0.21778712,0.019499095,0.0,0.0,1
0.33109388,1.4093912,0.45286316,-0.13013133,-0.21493536,0.057034813,0.0,0.0,1
0.335579,1.4063768,0.44385046,-0.13329335,-0.21022695,0.09416817,0.0,0.0,1
0.33999127,1.4032881,0.43468457,-0.13636057,-0.20362456,0.13204771,0.0,0.0,1
0.3443326,1.400129,0.4257218,-0.13927452,-0.19515678,0.16935533,0.0,0.0,0
0.3486739,1.3968737,0.42572004,-0.14360043,-0.18668905,0.16935448,0.0,0.0,1
0.35291797,1.3935378,0.41349125,-0.14692949,-0.17574556,0.21886973,0.0,0.0,1
0.35708445,1.3901237,0.4037394,-0.15026268,-0.16281405,0.25863034,0.0,0.0,1
0.36118546,1.3866296,0.39548445,-0.1537547,-0.14820056,0.29227015,0.0,0.0,1
0.3652235,1.3830563,0.3875132,-0.1572722,-0.13196345,0.3247418,0.0,0.0,3
0.3693514,1.3793777,0.3987452,-0.16231139,-0.117992,0.2794291,0.0,0.0,1
0.3734004,1.3756284,0.38878068,-0.16544415,-0.10198604,0.32011893,0.0,0.0,3
0.37752,1.3717811,0.39760417,-0.17006509,-0.08774964,0.28472826,0.0,0.0,1
0.38155144,1.3678522,0.3865043,-0.17372198,-0.071277015,0.32945222,0.0,0.0,0
0.385583,1.3638297,0.38650152,-0.17806466,-0.054804727,0.32944608,0.0,0.0,3
0.38967657,1.3597181,0.39426145,-0.18225518,-0.039881676,0.29846114,0.0,0.0,1
0.3936774,1.3555083,0.3826224,-0.18672083,-0.022632027,0.3449928,0.0,0.0,3
0.39775792,1.3511912,0.39261016,-0.1917057,-0.007388175,0.30487698,0.0,0.0,3
0.40191737,1.3467786,0.4025053,-0.19610511,0.0058735646,0.26523498,0.0,0.0,1
0.40597972,1.3422619,0.3903286,-0.20087194,0.021574637,0.3140213,0.0,0.0,3
0.41011325,1.3376522,0.39926913,-0.20514193,0.035484873,0.27820486,0.0,0.0,1
0.41414928,1.3329408,0.38704723,-0.20986073,0.05184628,0.327228,0.0,0.0,3
0.41826257,1.328132,0.39674047,-0.21429478,0.06627087,0.28849214,0.0,0.0,1
0.42229968,1.3232323,0.38722056,-0.21857594,0.08259643,0.32651106,0.0,0.0,3
0.42641068,1.3182425,0.39650923,-0.22264014,0.09705966,0.28926495,0.0,0.0,1
0.4304263,1.3131421,0.3845623,-0.22786841,0.11393708,0.3375485,0.0,0.0,3
0.43453208,1.3079752,0.39594084,-0.23082022,0.12849107,0.29107982,0.0,0.0,1
0.43857414,1.3026909,0.38794965,-0.23634706,0.14469036,0.3239854,0.0,0.0,3
0.4426856,1.2973225,0.39669856,-0.2400573,0.15912206,0.2886342,0.0,0.0,1
0.4467284,1.2918386,0.38810033,-0.24554199,0.17532328,0.32402423,0.0,0.0,0
0.45077085,1.2862611,0.38810578,-0.2498837,0.1915242,0.32401836,0.0,0.0,3
0.45490018,1.2806222,0.39911476,-0.25246042,0.20543452,0.2782068,0.0,0.0,0
0.4590291,1.2748888,0.3991195,-0.25679633,0.21934468,0.27820313,0.0,0.0,1
0.4630825,1.2690413,0.38969478,-0.26228482,0.23519252,0.31695694,0.0,0.0,3
0.46720132,1.2631217,0.3979879,-0.2653777,0.24931653,0.28248057,0.0,0.0,0
0.47131968,1.2571076,0.3979939,-0.26971397,0.26344034,0.2824767,0.0,0.0,0
0.47543755,1.2509987,0.39800024,-0.27405018,0.27756402,0.2824728,0.0,0.0,0
0.47955495,1.2447952,0.3980069,-0.27838627,0.29168746,0.28246891,0.0,0.0,0
0.48367184,1.2384969,0.3980139,-0.28272235,0.30581072,0.28246504,0.0,0.0,0
0.4877882,1.2321041,0.39802122,-0.2870583,0.31993374,0.2824611,0.0,0.0,0
0.49190396,1.2256166,0.3980289,-0.2913942,0.33405662,0.28245723,0.0,0.0,0
0.49601918,1.2190344,0.39803693,-0.29573002,0.34817928,0.28245336,0.0,0.0,0
0.5001337,1.2123575,0.3980453,-0.3000658,0.36230177,0.28244942,0.0,0.0,3
0.5043052,1.2056198,0.40533248,-0.3024853,0.3748044,0.25005284,0.0,0.0,3
0.50854826,1.1988256,0.41442686,-0.30458897,0.3853052,0.21001668,0.0,0.0,3
0.51288015,1.1919785,0.425629,-0.30638394,0.39336854,0.16126665,0.0,0.0,2
0.5169298,1.185977,0.3975306,-0.26881614,0.40134183,0.15946548,0.0,0.0,2
0.520532,1.1810279,0.35328346,-0.22194658,0.408795,0.14906298,0.0,0.0,2
0.52386206,1.1769367,0.3260683,-0.18384638,0.41626433,0.14938703,0.0,0.0,2
0.52675164,1.1736759,0.2826988,-0.1467884,0.42302737,0.13526082,0.0,0.0,2
0.5296134,1.170986,0.2792691,-0.12163541,0.4305197,0.14984663,0.0,0.0,2
0.53201735,1.1695163,0.23371911,-0.06738918,0.43778342,0.14527461,0.0,0.0,3
0.53447676,1.1679838,0.24074812,-0.06975481,0.44345924,0.11351625,0.0,0.0,3
0.53702086,1.1664227,0.2515766,-0.070278965,0.44656062,0.062027477,0.0,0.0,3
0.5396431,1.1648273,0.26155284,-0.071121074,0.44729236,0.01463491,0.0,0.0,3
0.5423287,1.1631854,0.26965392,-0.07263286,0.44610232,-0.023800492,0.0,0.0,3
0.5450985,1.1615062,0.28032884,-0.07356239,0.44243106,-0.07342491,0.0,0.0,3
0.5479315,1.1597655,0.2882999,-0.07580492,0.43698144,-0.1089922,0.0,0.0,3
0.55083656,1.157981,0.29748088,-0.0771512,0.42939043,-0.15182105,0.0,0.0,3
0.5538124,1.156158,0.3065645,-0.07831843,0.41964918,-0.19482544,0.0,0.0,3
0.5568472,1.1542683,0.314035,-0.080893055,0.40827313,-0.22752087,0.0,0.0,3
0.559954,1.1523293,0.32322368,-0.08261614,0.39481848,-0.269093,0.0,0.0,3
0.56314677,1.150363,0.33432016,-0.083306484,0.37878454,-0.320679,0.0,0.0,0
0.56633884,1.1483024,0.33433232,-0.08764646,0.36275086,-0.32067332,0.0,0.0,0
0.5695301,1.146148,0.334344,-0.09198656,0.34671748,-0.32066765,0.0,0.0,0
0.5727205,1.1438994,0.3343552,-0.09632678,0.33068436,-0.32066196,0.0,0.0,0
0.5759103,1.141557,0.3343659,-0.10066712,0.31465155,-0.3206563,0.0,0.0,0
0.5790993,1.1391207,0.33437613,-0.105007574,0.29861906,-0.32065064,0.0,0.0,1
0.5822296,1.1365609,0.327035,-0.110956475,0.28417262,-0.28892905,0.0,0.0,2
0.58520395,1.1344415,0.31172657,-0.0914798,0.26949933,-0.29346603,0.0,0.0,3
0.58825636,1.1322669,0.32169527,-0.093715325,0.25269178,-0.33615094,0.0,0.0,0
0.59130824,1.1299987,0.32170436,-0.09805822,0.23588455,-0.33614442,0.0,0.0,0
0.5943595,1.127637,0.3217129,-0.10240122,0.21907765,-0.33613786,0.0,0.0,1
0.5973158,1.1251394,0.30978844,-0.10896791,0.20478638,-0.2858251,0.0,0.0,2
0.6002172,1.12307,0.30426028,-0.090081476,0.1905765,-0.28419763,0.0,0.0,1
0.6030499,1.1208931,0.2956437,-0.095194936,0.17811763,-0.2491775,0.0,0.0,1
0.605814,1.1186075,0.28713185,-0.100338936,0.16739146,-0.21452296,0.0,0.0,0
0.6085781,1.1162262,0.28713432,-0.10466845,0.1566654,-0.21452124,0.0,0.0,0
0.6113421,1.1137491,0.2871366,-0.108997986,0.14593942,-0.21451953,0.0,0.0,0
0.6141058,1.1111764,0.2871388,-0.11332753,0.13521355,-0.21451786,0.0,0.0,0
0.61686933,1.1085081,0.28714082,-0.117657095,0.12448779,-0.21451616,0.0,0.0,0
0.6196329,1.1057439,0.28714266,-0.121986665,0.113762066,-0.21451445,0.0,0.0,0
0.62239647,1.1028842,0.28714436,-0.12631625,0.103036426,-0.21451274,0.0,0.0,0
0.62515986,1.0999287,0.2871459,-0.13064586,0.09231086,-0.21451104,0.0,0.0,0
0.6279232,1.0968776,0.2871473,-0.13497545,0.0815854,-0.21450934,0.0,0.0,0
0.6306864,1.0937307,0.28714857,-0.13930507,0.070860006,-0.21450765,0.0,0.0,0
0.6334494,1.0904883,0.28714967,-0.14363469,0.060134716,-0.21450599,0.0,0.0,0
0.63621235,1.0871501,0.28715056,-0.14796431,0.0494095,-0.21450429,0.0,0.0,0
0.6389753,1.0837163,0.28715137,-0.15229397,0.038684394,-0.2145026,0.0,0.0,0
0.6417383,1.0801868,0.287152,-0.1566236,0.027959347,-0.21450087,0.0,0.0,0
0.6445011,1.0765616,0.28715244,-0.16095325,0.017234383,-0.21449915,0.0,0.0,0
0.6472641,1.0728408,0.28715274,-0.16528292,0.006509517,-0.21449742,0.0,0.0,0
0.6500269,1.0690243,0.2871529,-0.16961257,-0.004215258,-0.21449573,0.0,0.0,0
0.6527899,1.0651122,0.2871529,-0.17394222,-0.014939943,-0.21449403,0.0,0.0,0
0.6555527,1.0611043,0.28715274,-0.17827186,-0.02566456,-0.21449235,0.0,0.0,0
0.65831566,1.0570008,0.28715244,-0.18260151,-0.036389083,-0.2144906,0.0,0.0,0
0.66107863,1.0528016,0.287152,-0.18693116,-0.047113545,-0.21448886,0.0,0.0,0
0.6638416,1.0485067,0.2871514,-0.19126081,-0.057837885,-0.21448717,0.0,0.0,0
0.66660464,1.0441161,0.2871506,-0.19559045,-0.06856215,-0.21448548,0.0,0.0,0
0.6693678,1.0396299,0.28714967,-0.19992009,-0.079286344,-0.21448381,0.0,0.0,0
0.6721312,1.0350481,0.28714857,-0.20424971,-0.09001046,-0.21448211,0.0,0.0,0
0.6748945,1.0303705,0.28714734,-0.20857933,-0.100734495,-0.21448037,0.0,0.0,0
0.6776579,1.0255973,0.2871459,-0.21290895,-0.11145841,-0.21447866,0.0,0.0,0
0.68042165,1.0207285,0.28714436,-0.21723856,-0.12218227,-0.21447694,0.0,0.0,0
0.6831854,1.0157639,0.28714266,-0.22156814,-0.13290605,-0.21447524,0.0,0.0,0
0.68594897,1.0107036,0.2871408,-0.22589771,-0.14362969,-0.21447358,0.0,0.0,0
0.6887129,1.0055475,0.28713876,-0.23022728,-0.15435328,-0.21447189,0.0,0.0,2
0.69138336,1.0011134,0.27859443,-0.1983094,-0.16589142,-0.23076291,0.0,0.0,0
0.694054,0.9965837,0.27859172,-0.20264044,-0.17742947,-0.23076078,0.0,0.0,0
0.6967251,0.99195874,0.27858883,-0.20697145,-0.18896742,-0.23075867,0.0,0.0,0
0.6993963,0.98723817,0.27858573,-0.21130244,-0.20050523,-0.23075652,0.0,0.0,1
0.7019806,0.98243725,0.2677027,-0.21465844,-0.20983462,-0.18658754,0.0,0.0,1
0.7044697,0.9775582,0.25573778,-0.21783185,-0.21673025,-0.13791211,0.0,0.0,1
0.7068693,0.97260934,0.24446926,-0.22061579,-0.22129712,-0.091337726,0.0,0.0,3
0.70934105,0.96752757,0.25361878,-0.22683476,-0.22780928,-0.13024399,0.0,0.0,1
0.7117502,0.96235913,0.24576966,-0.23047139,-0.23273203,-0.09845509,0.0,0.0,1
0.71406555,0.95713305,0.23394255,-0.23264664,-0.23516303,-0.048620008,0.0,0.0,1
0.71632135,0.95182574,0.2264559,-0.23602885,-0.23605356,-0.017810367,0.0,0.0,1
0.71849424,0.94643956,0.21606784,-0.23918921,-0.23481916,0.024687646,0.0,0.0,1
0.7205881,0.94098246,0.2061303,-0.24202515,-0.23151882,0.06600617,0.0,0.0,1
0.72259045,0.93546253,0.1946089,-0.24446073,-0.22580932,0.11418961,0.0,0.0,0
0.724593,0.92984563,0.19460796,-0.24878338,-0.22009985,0.114189364,0.0,0.0,3
0.726672,0.92410755,0.20421319,-0.25448224,-0.21638124,0.07437219,0.0,0.0,1
0.72865963,0.9183013,0.19273482,-0.25718674,-0.21028653,0.12189472,0.0,0.0,0
0.73064744,0.9123983,0.19273382,-0.26150978,-0.20419182,0.12189438,0.0,0.0,0
0.7326353,0.9063984,0.19273284,-0.26583284,-0.19809711,0.12189404,0.0,0.0,0
0.73462313,0.900302,0.1927319,-0.2701559,-0.19200242,0.12189375,0.0,0.0,0
0.7366112,0.8941087,0.192731,-0.27447894,-0.18590777,0.12189343,0.0,0.0,0
0.7385994,0.88781875,0.1927301,-0.278802,-0.17981315,0.12189309,0.0,0.0,3
0.7406462,0.8814079,0.20013216,-0.2843865,-0.17526251,0.09101285,0.0,0.0,0
0.74269295,0.8749001,0.20013168,-0.28870815,-0.17071186,0.09101269,0.0,0.0,0
0.7447397,0.8682953,0.20013122,-0.29302981,-0.16616125,0.091012545,0.0,0.0,0
0.7467867,0.86159366,0.20013078,-0.2973515,-0.16161063,0.09101243,0.0,0.0,0
0.7488335,0.854795,0.20013034,-0.3016732,-0.15706004,0.09101227,0.0,0.0,0
0.7508804,0.8478995,0.20012991,-0.3059949,-0.15250947,0.09101215,0.0,0.0,0
0.7529274,0.84090686,0.20012951,-0.31031662,-0.14795886,0.091012076,0.0,0.0,0
0.75497437,0.83381754,0.20012912,-0.31463832,-0.14340828,0.09101195,0.0,0.0,0
0.7570213,0.82663125,0.20012876,-0.31896004,-0.1388577,0.09101183,0.0,0.0,0
0.7590683,0.8193479,0.20012839,-0.32328174,-0.1343071,0.09101169,0.0,0.0,0
0.7611151,0.8119678,0.20012803,-0.32760343,-0.1297565,0.09101153,0.0,0.0,0
0.763162,0.8044906,0.20012768,-0.33192512,-0.12520592,0.09101142,0.0,0.0,0
0.765209,0.79691666,0.20012733,-0.33624685,-0.12065536,0.09101129,0.0,0.0,1
0.7671774,0.78925914,0.1902445,-0.33981648,-0.11410589,0.13098934,0.0,0.0,2
0.7693613,0.78284955,0.21127808,-0.28433937,-0.10703714,0.14137521,0.0,0.0,1
0.7714607,0.77635276,0.20066687,-0.28810918,-0.09783336,0.18407604,0.0,0.0,1
0.7734766,0.7697824,0.19013916,-0.29131168,-0.08649001,0.22686715,0.0,0.0,2
0.77547836,0.7637222,0.18895452,-0.26873368,-0.075372756,0.22234531,0.0,0.0,2
0.77754956,0.75821143,0.19571196,-0.24439369,-0.06408534,0.22574846,0.0,0.0,2
0.7796505,0.7536377,0.19873635,-0.20283148,-0.05286482,0.22441077,0.0,0.0,2
0.78182566,0.7500286,0.2059815,-0.16003993,-0.041473873,0.22781923,0.0,0.0,1
0.78392565,0.7463259,0.19657055,-0.16425082,-0.028198238,0.2655123,0.0,0.0,2
0.7861277,0.7433574,0.20634,-0.13172945,-0.014524056,0.27348346,0.0,0.0,1
0.78824615,0.740303,0.19588631,-0.13566867,0.0012452566,0.31538686,0.0,0.0,3
0.7904474,0.73714775,0.20626357,-0.14030086,0.014936224,0.27381933,0.0,0.0,1
0.79255426,0.7338996,0.19441932,-0.14459786,0.030998541,0.32124597,0.0,0.0,3
0.79474735,0.73055166,0.20522313,-0.14914516,0.044900518,0.27804035,0.0,0.0,1
0.79685,0.72709453,0.19389631,-0.15421359,0.06108103,0.32361042,0.0,0.0,3
0.79904574,0.7235533,0.20558779,-0.15802021,0.07491222,0.27662402,0.0,0.0,1
0.80117476,0.7198995,0.19721521,-0.16324405,0.090440735,0.31057054,0.0,0.0,3
0.8033985,0.71616125,0.20914188,-0.16699204,0.103570595,0.26259723,0.0,0.0,1
0.8055321,0.7123246,0.19784765,-0.17166767,0.118963644,0.30786115,0.0,0.0,1
0.80760497,0.7083713,0.19025001,-0.17714375,0.13591895,0.33910605,0.0,0.0,3
0.8097523,0.70433563,0.19961792,-0.1808085,0.15098132,0.30124784,0.0,0.0,3
0.81198347,0.7002268,0.21022384,-0.18397412,0.16387777,0.25792876,0.0,0.0,0
0.8142145,0.6960229,0.2102271,-0.18830793,0.17677401,0.2579258,0.0,0.0,1
0.8163706,0.6917154,0.20089118,-0.1932736,0.19155319,0.29558346,0.0,0.0,1
0.8184473,0.6872891,0.19097081,-0.19897161,0.20838134,0.3365628,0.0,0.0,3
0.82059634,0.68278986,0.20009539,-0.20212372,0.22332965,0.29896632,0.0,0.0,2
0.82261735,0.6787212,0.18758464,-0.18309645,0.23806255,0.29465777,0.0,0.0,2
0.8246044,0.67571855,0.18354687,-0.1359765,0.25348833,0.30851603,0.0,0.0,3
0.826651,0.6726398,0.19108132,-0.13924184,0.26735297,0.2772927,0.0,0.0,2
0.82864743,0.6701371,0.18580803,-0.11382029,0.28154293,0.2837992,0.0,0.0,2
0.83052367,0.6687116,0.17337775,-0.06617201,0.29620484,0.2932383,0.0,0.0,3
0.83248234,0.6672362,0.18389231,-0.068054214,0.3085831,0.24756524,0.0,0.0,3
0.83450013,0.6656898,0.1913787,-0.07096945,0.31937137,0.21576555,0.0,0.0,3
0.83660126,0.6640892,0.20194416,-0.072970964,0.32787538,0.17008066,0.0,0.0,2
0.83838594,0.663291,0.17079209,-0.03724047,0.33588773,0.16024703,0.0,0.0,3
0.840233,0.66243225,0.17872377,-0.039568845,0.34215215,0.12528835,0.0,0.0,3
0.8421711,0.66152805,0.19024976,-0.0410395,0.34588078,0.07457252,0.0,0.0,3
0.8441843,0.66056716,0.1997629,-0.04307802,0.34752482,0.03288123,0.0,0.0,3
0.84628695,0.65954864,0.21099027,-0.045090612,0.34675822,-0.015332365,0.0,0.0,2
0.8481085,0.6595463,0.18292968,8.252662e-05,0.3459361,-0.01644235,0.0,0.0,3
0.8500004,0.65948653,0.19183809,-0.0020202573,0.34315154,-0.055690836,0.0,0.0,3
0.8519508,0.6593618,0.19925126,-0.0045479257,0.33874112,-0.08820889,0.0,0.0,3
0.8539627,0.65916824,0.2069972,-0.0072565186,0.33266532,-0.12151466,0.0,0.0,2
0.85595816,0.6597482,0.20460255,0.026929213,0.3273954,-0.105398454,0.0,0.0,2
0.85795194,0.6610827,0.20362091,0.060264,0.32296208,-0.088666104,0.0,0.0,2
0.8596638,0.6637845,0.17524225,0.12098213,0.31872627,-0.084715314,0.0,0.0,3
0.8614628,0.66642296,0.18623814,0.11863537,0.31216598,-0.13120657,0.0,0.0,3
0.8633251,0.66899174,0.19419435,0.11586068,0.30391002,-0.16511898,0.0,0.0,3
0.8652611,0.6715097,0.20360954,0.113964066,0.29358068,-0.20658763,0.0,0.0,2
0.86699545,0.67447,0.18386804,0.1336356,0.28284022,-0.21480942,0.0,0.0,2
0.86836946,0.6786749,0.14829978,0.18896256,0.27165517,-0.22370148,0.0,0.0,3
0.86980265,0.68281674,0.15582088,0.18635233,0.2588455,-0.25619265,0.0,0.0,3
0.87131083,0.6869029,0.16538593,0.18411276,0.24398266,-0.2972568,0.0,0.0,3
0.8728779,0.69092846,0.1729542,0.18152454,0.2274907,-0.32983917,0.0,0.0,0
0.87444437,0.6948604,0.17296216,0.17718233,0.21099904,-0.32983294,0.0,0.0,0
0.87601054,0.6986986,0.17296958,0.17284003,0.19450767,-0.32982677,0.0,0.0,1
0.87749636,0.70240974,0.16291311,0.16676088,0.18012096,-0.28773463,0.0,0.0,0
0.8789822,0.7060265,0.16291794,0.16242377,0.16573443,-0.28773054,0.0,0.0,0
0.8804674,0.7095489,0.16292241,0.15808667,0.15134808,-0.28772646,0.0,0.0,0
0.88195246,0.7129768,0.16292648,0.1537495,0.13696195,-0.28772235,0.0,0.0,0
0.88343716,0.7163102,0.1629302,0.1494123,0.122576065,-0.28771824,0.0,0.0,0
0.88492167,0.719549,0.16293356,0.14507507,0.10819036,-0.28771412,0.0,0.0,0
0.8864061,0.7226934,0.16293652,0.14073779,0.09380486,-0.28771,0.0,0.0,0
0.88789046,0.7257434,0.16293912,0.13640048,0.07941957,-0.28770596,0.0,0.0,0
0.88937455,0.72869885,0.16294135,0.13206317,0.06503448,-0.2877019,0.0,0.0,0
0.8908585,0.73156,0.16294321,0.12772581,0.05064958,-0.2876978,0.0,0.0,0
0.8923424,0.7343265,0.16294469,0.123388454,0.036264878,-0.2876937,0.0,0.0,0
0.8938261,0.7369984,0.16294578,0.11905109,0.021880403,-0.28768963,0.0,0.0,0
0.8953098,0.73957604,0.1629465,0.11471371,0.00749611,-0.2876855,0.0,0.0,0
0.89679354,0.7420591,0.16294685,0.110376336,-0.00688796,-0.28768146,0.0,0.0,0
0.8982773,0.74444777,0.16294684,0.10603895,-0.021271827,-0.28767738,0.0,0.0,0
0.8997612,0.7467419,0.16294642,0.10170158,-0.03565549,-0.28767326,0.0,0.0,0
0.90124494,0.74894184,0.16294563,0.097364195,-0.050038952,-0.28766918,0.0,0.0,0
0.90272903,0.7510473,0.16294447,0.093026824,-0.06442221,-0.2876651,0.0,0.0,0
0.90421313,0.7530583,0.16294295,0.08868946,-0.07880526,-0.28766102,0.0,0.0,0
0.90569746,0.7549749,0.16294104,0.08435213,-0.09318814,-0.28765696,0.0,0.0,0
0.90718174,0.75679696,0.16293877,0.08001481,-0.10757078,-0.28765285,0.0,0.0,3
0.9087437,0.75851256,0.17263159,0.074989036,-0.12391157,-0.32681563,0.0,0.0,1
0.910244,0.76014936,0.16482505,0.07145219,-0.13866381,-0.29504487,0.0,0.0,0
0.9117441,0.76169187,0.16482145,0.06711407,-0.15341581,-0.29504046,0.0,0.0,0
0.91324484,0.76314014,0.16481742,0.062775984,-0.16816764,-0.29503605,0.0,0.0,0
0.9147457,0.76449394,0.164813,0.058437936,-0.18291923,-0.2950316,0.0,0.0,0
0.9162472,0.7657534,0.16480817,0.054099936,-0.19767062,-0.2950272,0.0,0.0,2
